"","logFC","gene_id","direction"
"ENSG00000279432",-0.550045256433363,"ENSG00000279432","down"
"ENSG00000262921",-0.550045256433363,"ENSG00000262921","down"
"C17orf114",-0.550045256433363,"C17orf114","down"
"ENSG00000224647",-0.550045256433363,"ENSG00000224647","down"
"ENSG00000276384",-0.550045256433363,"ENSG00000276384","down"
"ENSG00000266677",-0.550045256433363,"ENSG00000266677","down"
"ENSG00000235672",-0.550045256433363,"ENSG00000235672","down"
"ENSG00000289453",-0.550045256433363,"ENSG00000289453","down"
"ENSG00000298174",-0.550045256433363,"ENSG00000298174","down"
"ENSG00000267729",-0.550045256433363,"ENSG00000267729","down"
"ENSG00000265713",-0.550045256433363,"ENSG00000265713","down"
"TBC1D29P",-0.550045256433363,"TBC1D29P","down"
"ENSG00000279781",-0.550045256433363,"ENSG00000279781","down"
"ENSG00000265784",-0.550045256433363,"ENSG00000265784","down"
"ENSG00000297600",-0.550045256433363,"ENSG00000297600","down"
"ENSG00000267042",-0.550045256433363,"ENSG00000267042","down"
"MIR6783",-0.550045256433363,"MIR6783","down"
"MAPT-AS1",-0.550045256433363,"MAPT-AS1","down"
"ENSG00000261575",-0.550045256433363,"ENSG00000261575","down"
"ENSG00000289729",-0.550045256433363,"ENSG00000289729","down"
"ENSG00000266341",-0.550045256433363,"ENSG00000266341","down"
"ENSG00000264895",-0.550045256433363,"ENSG00000264895","down"
"ENSG00000290039",-0.550045256433363,"ENSG00000290039","down"
"ENSG00000288894",-0.550045256433363,"ENSG00000288894","down"
"ENSG00000297572",-0.550045256433363,"ENSG00000297572","down"
"ZACN",-0.550045256433363,"ZACN","down"
"PRCD",-0.550045256433363,"PRCD","down"
"ENSG00000260369",-0.550045256433363,"ENSG00000260369","down"
"ZNF750",-0.550045256433363,"ZNF750","down"
"ENSG00000303777",-0.550045256433363,"ENSG00000303777","down"
"ENSG00000274370",-0.550045256433363,"ENSG00000274370","down"
"ENSG00000267733",-0.550045256433363,"ENSG00000267733","down"
"ENSG00000276174",-0.550045256433363,"ENSG00000276174","down"
"CIMAP1D",-0.550045256433363,"CIMAP1D","down"
"PRSS57",-0.550045256433363,"PRSS57","down"
"ENSG00000275162",-0.550045256433363,"ENSG00000275162","down"
"ENSG00000306100",-0.550045256433363,"ENSG00000306100","down"
"PCP2",-0.550045256433363,"PCP2","down"
"ENSG00000260500",-0.550045256433363,"ENSG00000260500","down"
"ENSG00000268945",-0.550045256433363,"ENSG00000268945","down"
"ENSG00000266897",-0.550045256433363,"ENSG00000266897","down"
"RPL12P42",-0.550045256433363,"RPL12P42","down"
"NANOS3",-0.550045256433363,"NANOS3","down"
"CALR3",-0.550045256433363,"CALR3","down"
"ENSG00000295298",-0.550045256433363,"ENSG00000295298","down"
"ENSG00000267130",-0.550045256433363,"ENSG00000267130","down"
"ENSG00000279329",-0.550045256433363,"ENSG00000279329","down"
"ERVK9-11",-0.550045256433363,"ERVK9-11","down"
"ENSG00000307007",-0.550045256433363,"ENSG00000307007","down"
"ENSG00000307025",-0.550045256433363,"ENSG00000307025","down"
"ENSG00000295786",-0.550045256433363,"ENSG00000295786","down"
"ENSG00000301801",-0.550045256433363,"ENSG00000301801","down"
"ENSG00000267282",-0.550045256433363,"ENSG00000267282","down"
"NANOS2",-0.550045256433363,"NANOS2","down"
"ENSG00000306538",-0.550045256433363,"ENSG00000306538","down"
"ENSG00000270248",-0.550045256433363,"ENSG00000270248","down"
"GP6",-0.550045256433363,"GP6","down"
"GARIN5B",-0.550045256433363,"GARIN5B","down"
"ENSG00000303233",-0.550045256433363,"ENSG00000303233","down"
"ENSG00000298455",-0.550045256433363,"ENSG00000298455","down"
"ACTG1P3",-0.550045256433363,"ACTG1P3","down"
"ENSG00000304600",-0.550045256433363,"ENSG00000304600","down"
"ENSG00000302261",-0.550045256433363,"ENSG00000302261","down"
"ENSG00000302641",-0.550045256433363,"ENSG00000302641","down"
"ENSG00000294328",-0.550045256433363,"ENSG00000294328","down"
"SDAD1P2",-0.550045256433363,"SDAD1P2","down"
"ENSG00000282478",-0.550045256433363,"ENSG00000282478","down"
"C20orf203",-0.550045256433363,"C20orf203","down"
"HIGD1AP16",-0.550045256433363,"HIGD1AP16","down"
"EPB41L1-AS1",-0.550045256433363,"EPB41L1-AS1","down"
"ENSG00000300171",-0.550045256433363,"ENSG00000300171","down"
"ENSG00000305049",-0.550045256433363,"ENSG00000305049","down"
"PTPRT-DT",-0.550045256433363,"PTPRT-DT","down"
"ENSG00000295152",-0.550045256433363,"ENSG00000295152","down"
"KCNK15",-0.550045256433363,"KCNK15","down"
"ENSG00000307644",-0.550045256433363,"ENSG00000307644","down"
"SLPI",-0.550045256433363,"SLPI","down"
"ENSG00000305954",-0.550045256433363,"ENSG00000305954","down"
"ENSG00000232043",-0.550045256433363,"ENSG00000232043","down"
"ERP29P1",-0.550045256433363,"ERP29P1","down"
"ENSG00000306557",-0.550045256433363,"ENSG00000306557","down"
"ENSG00000293818",-0.550045256433363,"ENSG00000293818","down"
"ENSG00000280018",-0.550045256433363,"ENSG00000280018","down"
"ENSG00000276289",-0.550045256433363,"ENSG00000276289","down"
"ENSG00000302473",-0.550045256433363,"ENSG00000302473","down"
"LINC00158",-0.550045256433363,"LINC00158","down"
"ENSG00000273017",-0.550045256433363,"ENSG00000273017","down"
"ENSG00000273199",-0.550045256433363,"ENSG00000273199","down"
"SIM2",-0.550045256433363,"SIM2","down"
"ENSG00000302499",-0.550045256433363,"ENSG00000302499","down"
"ENSG00000306093",-0.550045256433363,"ENSG00000306093","down"
"AIRE",-0.550045256433363,"AIRE","down"
"ENSG00000280007",-0.550045256433363,"ENSG00000280007","down"
"ENSG00000294355",-0.550045256433363,"ENSG00000294355","down"
"GRK3-AS1",-0.550045256433363,"GRK3-AS1","down"
"ENSG00000272669",-0.550045256433363,"ENSG00000272669","down"
"ADAMTS7P5",-0.550045256433363,"ADAMTS7P5","down"
"ENSG00000304926",-0.550045256433363,"ENSG00000304926","down"
"PRR5-ARHGAP8",-0.550045256433363,"PRR5-ARHGAP8","down"
"ENSG00000285722",-0.550045256433363,"ENSG00000285722","down"
"ENSG00000273192",-0.550045256433363,"ENSG00000273192","down"
"ENSG00000288871",-0.550045256433363,"ENSG00000288871","down"
"ARSD-AS1",-0.550045256433363,"ARSD-AS1","down"
"MAGEB3",-0.550045256433363,"MAGEB3","down"
"ENSG00000226679",-0.550045256433363,"ENSG00000226679","down"
"ENSG00000303092",-0.550045256433363,"ENSG00000303092","down"
"PAGE2B",-0.550045256433363,"PAGE2B","down"
"ENSG00000298752",-0.550045256433363,"ENSG00000298752","down"
"SETP8",-0.550045256433363,"SETP8","down"
"ENSG00000301848",-0.550045256433363,"ENSG00000301848","down"
"TIMM8BP2",-0.550045256433363,"TIMM8BP2","down"
"ENSG00000273877",-0.550045256433363,"ENSG00000273877","down"
"MT-TP",-0.550045256433363,"MT-TP","down"
"ENSG00000271737",-0.550045256433363,"ENSG00000271737","down"
"UBQLN1-AS1",-0.550045256433363,"UBQLN1-AS1","down"
"NAMA",-0.550045256433363,"NAMA","down"
"LINC02846",-0.550045256433363,"LINC02846","down"
"IRF9",-0.550045256433363,"IRF9","down"
"PWRN1",-0.550045256433363,"PWRN1","down"
"NPIPB12",-0.550045256433363,"NPIPB12","down"
"ENSG00000261884",-0.550045256433363,"ENSG00000261884","down"
"SLC16A11",-0.550045256433363,"SLC16A11","down"
"ENSG00000267249",-0.550045256433363,"ENSG00000267249","down"
"KCNJ14",-0.550045256433363,"KCNJ14","down"
"CROCCP2",-0.550045256433363,"CROCCP2","down"
"LINC01748",-0.550045256433363,"LINC01748","down"
"ENSG00000293279",-0.550045256433363,"ENSG00000293279","down"
"INSRR",-0.550045256433363,"INSRR","down"
"HSP90AA3P",-0.550045256433363,"HSP90AA3P","down"
"ENSG00000305204",-0.550045256433363,"ENSG00000305204","down"
"SIX2",-0.550045256433363,"SIX2","down"
"NOTO",-0.550045256433363,"NOTO","down"
"SLC5A7",-0.550045256433363,"SLC5A7","down"
"ENSG00000286729",-0.550045256433363,"ENSG00000286729","down"
"ENSG00000287045",-0.550045256433363,"ENSG00000287045","down"
"ENSG00000309702",-0.550045256433363,"ENSG00000309702","down"
"ENSG00000234841",-0.550045256433363,"ENSG00000234841","down"
"GLRA3",-0.550045256433363,"GLRA3","down"
"RPSAP70",-0.550045256433363,"RPSAP70","down"
"RASGEF1C",-0.550045256433363,"RASGEF1C","down"
"ENSG00000309476",-0.550045256433363,"ENSG00000309476","down"
"ENSG00000279022",-0.550045256433363,"ENSG00000279022","down"
"SCIN",-0.550045256433363,"SCIN","down"
"RPL7AP39",-0.550045256433363,"RPL7AP39","down"
"ENSG00000265393",-0.550045256433363,"ENSG00000265393","down"
"ENSG00000291061",-0.550045256433363,"ENSG00000291061","down"
"KCNIP2-AS1",-0.550045256433363,"KCNIP2-AS1","down"
"ENSG00000299307",-0.550045256433363,"ENSG00000299307","down"
"NOP2",-0.550045256433363,"NOP2","down"
"ENSG00000289303",-0.550045256433363,"ENSG00000289303","down"
"SKP1P2",-0.550045256433363,"SKP1P2","down"
"ENSG00000258311",-0.550045256433363,"ENSG00000258311","down"
"ENSG00000296233",-0.550045256433363,"ENSG00000296233","down"
"ENSG00000289904",-0.550045256433363,"ENSG00000289904","down"
"ENSG00000277351",-0.550045256433363,"ENSG00000277351","down"
"GDPD3",-0.550045256433363,"GDPD3","down"
"DRC7",-0.550045256433363,"DRC7","down"
"KCNH4",-0.550045256433363,"KCNH4","down"
"DLX4",-0.550045256433363,"DLX4","down"
"GH2",-0.550045256433363,"GH2","down"
"ENSG00000288109",-0.550045256433363,"ENSG00000288109","down"
"ENSG00000264548",-0.550045256433363,"ENSG00000264548","down"
"RIT2",-0.550045256433363,"RIT2","down"
"ENSG00000290606",-0.550045256433363,"ENSG00000290606","down"
"ENSG00000267219",-0.550045256433363,"ENSG00000267219","down"
"ENSG00000286669",-0.550045256433363,"ENSG00000286669","down"
"ENSG00000300283",-0.550045256433363,"ENSG00000300283","down"
"ENSG00000305359",-0.550045256433363,"ENSG00000305359","down"
"VPREB3",-0.550045256433363,"VPREB3","down"
"RPL4P6",-0.550045256433363,"RPL4P6","down"
"MED14OS",-0.550045256433363,"MED14OS","down"
"ENSG00000298156",-0.550045256433362,"ENSG00000298156","down"
"RNU6-37P",-0.550045256433362,"RNU6-37P","down"
"CENPS-CORT",-0.550045256433362,"CENPS-CORT","down"
"ENSG00000305789",-0.550045256433362,"ENSG00000305789","down"
"CTRC",-0.550045256433362,"CTRC","down"
"ENSG00000272510",-0.550045256433362,"ENSG00000272510","down"
"ENSG00000233069",-0.550045256433362,"ENSG00000233069","down"
"ENSG00000289014",-0.550045256433362,"ENSG00000289014","down"
"ENSG00000287244",-0.550045256433362,"ENSG00000287244","down"
"ENSG00000271914",-0.550045256433362,"ENSG00000271914","down"
"ENSG00000300712",-0.550045256433362,"ENSG00000300712","down"
"ENSG00000226438",-0.550045256433362,"ENSG00000226438","down"
"MYCL-AS1",-0.550045256433362,"MYCL-AS1","down"
"ENSG00000288955",-0.550045256433362,"ENSG00000288955","down"
"KLF17",-0.550045256433362,"KLF17","down"
"DMRTA2",-0.550045256433362,"DMRTA2","down"
"ENSG00000300813",-0.550045256433362,"ENSG00000300813","down"
"ZRANB2-AS1",-0.550045256433362,"ZRANB2-AS1","down"
"ENSG00000299349",-0.550045256433362,"ENSG00000299349","down"
"MATR3P3",-0.550045256433362,"MATR3P3","down"
"CFAP276",-0.550045256433362,"CFAP276","down"
"CYMP-AS1",-0.550045256433362,"CYMP-AS1","down"
"ENSG00000276216",-0.550045256433362,"ENSG00000276216","down"
"ENSG00000306413",-0.550045256433362,"ENSG00000306413","down"
"ENSG00000301230",-0.550045256433362,"ENSG00000301230","down"
"RNVU1-24",-0.550045256433362,"RNVU1-24","down"
"PPIAL4C",-0.550045256433362,"PPIAL4C","down"
"RN7SL600P",-0.550045256433362,"RN7SL600P","down"
"ENSG00000269621",-0.550045256433362,"ENSG00000269621","down"
"ENSG00000233875",-0.550045256433362,"ENSG00000233875","down"
"ENSG00000301940",-0.550045256433362,"ENSG00000301940","down"
"ENSG00000303088",-0.550045256433362,"ENSG00000303088","down"
"ENSG00000256029",-0.550045256433362,"ENSG00000256029","down"
"ENSG00000298580",-0.550045256433362,"ENSG00000298580","down"
"LHX9",-0.550045256433362,"LHX9","down"
"LINC00628",-0.550045256433362,"LINC00628","down"
"ENSG00000293455",-0.550045256433362,"ENSG00000293455","down"
"ENSG00000287033",-0.550045256433362,"ENSG00000287033","down"
"ENSG00000229983",-0.550045256433362,"ENSG00000229983","down"
"ENSG00000306165",-0.550045256433362,"ENSG00000306165","down"
"ENSG00000225233",-0.550045256433362,"ENSG00000225233","down"
"RRP15",-0.550045256433362,"RRP15","down"
"AURKAP1",-0.550045256433362,"AURKAP1","down"
"ENSG00000294755",-0.550045256433362,"ENSG00000294755","down"
"PRSS38",-0.550045256433362,"PRSS38","down"
"LNCATV",-0.550045256433362,"LNCATV","down"
"ENSG00000305676",-0.550045256433362,"ENSG00000305676","down"
"ENSG00000285177",-0.550045256433362,"ENSG00000285177","down"
"OR2L2",-0.550045256433362,"OR2L2","down"
"ENSG00000289136",-0.550045256433362,"ENSG00000289136","down"
"FAM228A",-0.550045256433362,"FAM228A","down"
"ENSG00000272056",-0.550045256433362,"ENSG00000272056","down"
"ENSG00000297117",-0.550045256433362,"ENSG00000297117","down"
"ENSG00000310032",-0.550045256433362,"ENSG00000310032","down"
"LINC02611",-0.550045256433362,"LINC02611","down"
"ENSG00000310233",-0.550045256433362,"ENSG00000310233","down"
"ENSG00000230690",-0.550045256433362,"ENSG00000230690","down"
"EN1",-0.550045256433362,"EN1","down"
"ENSG00000309758",-0.550045256433362,"ENSG00000309758","down"
"ENSG00000289982",-0.550045256433362,"ENSG00000289982","down"
"ARHGAP42P2",-0.550045256433362,"ARHGAP42P2","down"
"ENSG00000310331",-0.550045256433362,"ENSG00000310331","down"
"LCT",-0.550045256433362,"LCT","down"
"MIR4786",-0.550045256433362,"MIR4786","down"
"IMPDH1P8",-0.550045256433362,"IMPDH1P8","down"
"POLE4P1",-0.550045256433362,"POLE4P1","down"
"RPL23AP43",-0.550045256433362,"RPL23AP43","down"
"ENSG00000296421",-0.550045256433362,"ENSG00000296421","down"
"RN7SL217P",-0.550045256433362,"RN7SL217P","down"
"FLNB-AS1",-0.550045256433362,"FLNB-AS1","down"
"ENSG00000307959",-0.550045256433362,"ENSG00000307959","down"
"ENSG00000295591",-0.550045256433362,"ENSG00000295591","down"
"ENSG00000307136",-0.550045256433362,"ENSG00000307136","down"
"ENSG00000296024",-0.550045256433362,"ENSG00000296024","down"
"FBRSL1P1",-0.550045256433362,"FBRSL1P1","down"
"ENSG00000300950",-0.550045256433362,"ENSG00000300950","down"
"ENSG00000298719",-0.550045256433362,"ENSG00000298719","down"
"ENSG00000307146",-0.550045256433362,"ENSG00000307146","down"
"EIF2AK1P1",-0.550045256433362,"EIF2AK1P1","down"
"EIF3JP2",-0.550045256433362,"EIF3JP2","down"
"DDX50P2",-0.550045256433362,"DDX50P2","down"
"ENSG00000269984",-0.550045256433362,"ENSG00000269984","down"
"ENSG00000237473",-0.550045256433362,"ENSG00000237473","down"
"LINC02028",-0.550045256433362,"LINC02028","down"
"CPN2",-0.550045256433362,"CPN2","down"
"ENSG00000272588",-0.550045256433362,"ENSG00000272588","down"
"ENSG00000299902",-0.550045256433362,"ENSG00000299902","down"
"LINC02513",-0.550045256433362,"LINC02513","down"
"ENSG00000249207",-0.550045256433362,"ENSG00000249207","down"
"ENSG00000249330",-0.550045256433362,"ENSG00000249330","down"
"ENSG00000229717",-0.550045256433362,"ENSG00000229717","down"
"BMP2K-DT",-0.550045256433362,"BMP2K-DT","down"
"ENSG00000298064",-0.550045256433362,"ENSG00000298064","down"
"ENSG00000310252",-0.550045256433362,"ENSG00000310252","down"
"TTC29",-0.550045256433362,"TTC29","down"
"ENSG00000287292",-0.550045256433362,"ENSG00000287292","down"
"RNU6-1285P",-0.550045256433362,"RNU6-1285P","down"
"PSME2P3",-0.550045256433362,"PSME2P3","down"
"SPATA4",-0.550045256433362,"SPATA4","down"
"ENSG00000310020",-0.550045256433362,"ENSG00000310020","down"
"ENSG00000294439",-0.550045256433362,"ENSG00000294439","down"
"PTPN11P4",-0.550045256433362,"PTPN11P4","down"
"ENSG00000288579",-0.550045256433362,"ENSG00000288579","down"
"ENSG00000272103",-0.550045256433362,"ENSG00000272103","down"
"ENSG00000286271",-0.550045256433362,"ENSG00000286271","down"
"ENSG00000308477",-0.550045256433362,"ENSG00000308477","down"
"ENSG00000296380",-0.550045256433362,"ENSG00000296380","down"
"ENSG00000306172",-0.550045256433362,"ENSG00000306172","down"
"ENSG00000244245",-0.550045256433362,"ENSG00000244245","down"
"XBP1P1",-0.550045256433362,"XBP1P1","down"
"ENSG00000244192",-0.550045256433362,"ENSG00000244192","down"
"ENSG00000302512",-0.550045256433362,"ENSG00000302512","down"
"ENSG00000298624",-0.550045256433362,"ENSG00000298624","down"
"ENSG00000254163",-0.550045256433362,"ENSG00000254163","down"
"GAPDHP71",-0.550045256433362,"GAPDHP71","down"
"ENSG00000304299",-0.550045256433362,"ENSG00000304299","down"
"PIGFP1",-0.550045256433362,"PIGFP1","down"
"ENSG00000304201",-0.550045256433362,"ENSG00000304201","down"
"TRIM7-AS1",-0.550045256433362,"TRIM7-AS1","down"
"FOXF2-DT",-0.550045256433362,"FOXF2-DT","down"
"ENSG00000302483",-0.550045256433362,"ENSG00000302483","down"
"ENSG00000310250",-0.550045256433362,"ENSG00000310250","down"
"ENSG00000300261",-0.550045256433362,"ENSG00000300261","down"
"ENSG00000305786",-0.550045256433362,"ENSG00000305786","down"
"HLA-DQB2",-0.550045256433362,"HLA-DQB2","down"
"ENSG00000293345",-0.550045256433362,"ENSG00000293345","down"
"ENSG00000302748",-0.550045256433362,"ENSG00000302748","down"
"ANKRD66",-0.550045256433362,"ANKRD66","down"
"ENSG00000297870",-0.550045256433362,"ENSG00000297870","down"
"LINCMD1",-0.550045256433362,"LINCMD1","down"
"LINC01610",-0.550045256433362,"LINC01610","down"
"ENSG00000217512",-0.550045256433362,"ENSG00000217512","down"
"ENSG00000306030",-0.550045256433362,"ENSG00000306030","down"
"ENSG00000300801",-0.550045256433362,"ENSG00000300801","down"
"ENSG00000217060",-0.550045256433362,"ENSG00000217060","down"
"ENSG00000287499",-0.550045256433362,"ENSG00000287499","down"
"ENSG00000271730",-0.550045256433362,"ENSG00000271730","down"
"ENSG00000286616",-0.550045256433362,"ENSG00000286616","down"
"ENSG00000226409",-0.550045256433362,"ENSG00000226409","down"
"ENSG00000226149",-0.550045256433362,"ENSG00000226149","down"
"ENSG00000308521",-0.550045256433362,"ENSG00000308521","down"
"RNU6-786P",-0.550045256433362,"RNU6-786P","down"
"ENSG00000285492",-0.550045256433362,"ENSG00000285492","down"
"ENSG00000288696",-0.550045256433362,"ENSG00000288696","down"
"ENSG00000294646",-0.550045256433362,"ENSG00000294646","down"
"SDK1-AS1",-0.550045256433362,"SDK1-AS1","down"
"ENSG00000306369",-0.550045256433362,"ENSG00000306369","down"
"ENSG00000301643",-0.550045256433362,"ENSG00000301643","down"
"NHP2P2",-0.550045256433362,"NHP2P2","down"
"ENSG00000256646",-0.550045256433362,"ENSG00000256646","down"
"MTDHP1",-0.550045256433362,"MTDHP1","down"
"ENSG00000301562",-0.550045256433362,"ENSG00000301562","down"
"ENSG00000301789",-0.550045256433362,"ENSG00000301789","down"
"FKBP6",-0.550045256433362,"FKBP6","down"
"ENSG00000296452",-0.550045256433362,"ENSG00000296452","down"
"STEAP2-AS1",-0.550045256433362,"STEAP2-AS1","down"
"SLC26A4",-0.550045256433362,"SLC26A4","down"
"ENSG00000302195",-0.550045256433362,"ENSG00000302195","down"
"ENSG00000302221",-0.550045256433362,"ENSG00000302221","down"
"TMEM140",-0.550045256433362,"TMEM140","down"
"C7orf33",-0.550045256433362,"C7orf33","down"
"ENSG00000304837",-0.550045256433362,"ENSG00000304837","down"
"ENSG00000289470",-0.550045256433362,"ENSG00000289470","down"
"ENSG00000299395",-0.550045256433362,"ENSG00000299395","down"
"MSR1",-0.550045256433362,"MSR1","down"
"HSPA8P11",-0.550045256433362,"HSPA8P11","down"
"ENSG00000253363",-0.550045256433362,"ENSG00000253363","down"
"ENSG00000253356",-0.550045256433362,"ENSG00000253356","down"
"ENSG00000254222",-0.550045256433362,"ENSG00000254222","down"
"ENSG00000299218",-0.550045256433362,"ENSG00000299218","down"
"ENSG00000258256",-0.550045256433362,"ENSG00000258256","down"
"ENSG00000293982",-0.550045256433362,"ENSG00000293982","down"
"ENSG00000308533",-0.550045256433362,"ENSG00000308533","down"
"ENSG00000305801",-0.550045256433362,"ENSG00000305801","down"
"RNF152P1",-0.550045256433362,"RNF152P1","down"
"ENSG00000273399",-0.550045256433362,"ENSG00000273399","down"
"SNORD121A",-0.550045256433362,"SNORD121A","down"
"HMGB3P24",-0.550045256433362,"HMGB3P24","down"
"ENSG00000304304",-0.550045256433362,"ENSG00000304304","down"
"ENSG00000304236",-0.550045256433362,"ENSG00000304236","down"
"ENSG00000275493",-0.550045256433362,"ENSG00000275493","down"
"ENSG00000303992",-0.550045256433362,"ENSG00000303992","down"
"RNU4-29P",-0.550045256433362,"RNU4-29P","down"
"ENSG00000307729",-0.550045256433362,"ENSG00000307729","down"
"RPL29P20",-0.550045256433362,"RPL29P20","down"
"OR1L8",-0.550045256433362,"OR1L8","down"
"ENSG00000300930",-0.550045256433362,"ENSG00000300930","down"
"ENSG00000300826",-0.550045256433362,"ENSG00000300826","down"
"ENSG00000306514",-0.550045256433362,"ENSG00000306514","down"
"ENSG00000303903",-0.550045256433362,"ENSG00000303903","down"
"ENSG00000231864",-0.550045256433362,"ENSG00000231864","down"
"ENSG00000308002",-0.550045256433362,"ENSG00000308002","down"
"ENSG00000232807",-0.550045256433362,"ENSG00000232807","down"
"ENSG00000213994",-0.550045256433362,"ENSG00000213994","down"
"ENSG00000285859",-0.550045256433362,"ENSG00000285859","down"
"ELOBP4",-0.550045256433362,"ELOBP4","down"
"ATP6V1G1P4",-0.550045256433362,"ATP6V1G1P4","down"
"PTPN20",-0.550045256433362,"PTPN20","down"
"ENSG00000238280",-0.550045256433362,"ENSG00000238280","down"
"ENSG00000230526",-0.550045256433362,"ENSG00000230526","down"
"ENSG00000272748",-0.550045256433362,"ENSG00000272748","down"
"PPIAP13",-0.550045256433362,"PPIAP13","down"
"ENSG00000309311",-0.550045256433362,"ENSG00000309311","down"
"MBL3P",-0.550045256433362,"MBL3P","down"
"LIPJ",-0.550045256433362,"LIPJ","down"
"ENSG00000298616",-0.550045256433362,"ENSG00000298616","down"
"MIR4685",-0.550045256433362,"MIR4685","down"
"ENSG00000303041",-0.550045256433362,"ENSG00000303041","down"
"ST13P13",-0.550045256433362,"ST13P13","down"
"ENSG00000307533",-0.550045256433362,"ENSG00000307533","down"
"RRM1-AS1",-0.550045256433362,"RRM1-AS1","down"
"ENSG00000298341",-0.550045256433362,"ENSG00000298341","down"
"MIR4485",-0.550045256433362,"MIR4485","down"
"MYOD1",-0.550045256433362,"MYOD1","down"
"SAA2",-0.550045256433362,"SAA2","down"
"BBOX1",-0.550045256433362,"BBOX1","down"
"ENSG00000303755",-0.550045256433362,"ENSG00000303755","down"
"TMEM262",-0.550045256433362,"TMEM262","down"
"ENSG00000254452",-0.550045256433362,"ENSG00000254452","down"
"ENSG00000295105",-0.550045256433362,"ENSG00000295105","down"
"ACTE1P",-0.550045256433362,"ACTE1P","down"
"ENSG00000302291",-0.550045256433362,"ENSG00000302291","down"
"ENSG00000293324",-0.550045256433362,"ENSG00000293324","down"
"B3GNT6",-0.550045256433362,"B3GNT6","down"
"PGR-AS1",-0.550045256433362,"PGR-AS1","down"
"ENSG00000255087",-0.550045256433362,"ENSG00000255087","down"
"ENSG00000300918",-0.550045256433362,"ENSG00000300918","down"
"ENSG00000296221",-0.550045256433362,"ENSG00000296221","down"
"PLCZ1",-0.550045256433362,"PLCZ1","down"
"RPL13AP22",-0.550045256433362,"RPL13AP22","down"
"RACGAP1P1",-0.550045256433362,"RACGAP1P1","down"
"ENSG00000293172",-0.550045256433362,"ENSG00000293172","down"
"ENSG00000303439",-0.550045256433362,"ENSG00000303439","down"
"ENSG00000305608",-0.550045256433362,"ENSG00000305608","down"
"ENSG00000297896",-0.550045256433362,"ENSG00000297896","down"
"ENSG00000285625",-0.550045256433362,"ENSG00000285625","down"
"ENSG00000293169",-0.550045256433362,"ENSG00000293169","down"
"ENSG00000300858",-0.550045256433362,"ENSG00000300858","down"
"ENSG00000289384",-0.550045256433362,"ENSG00000289384","down"
"ENSG00000301883",-0.550045256433362,"ENSG00000301883","down"
"ENSG00000277873",-0.550045256433362,"ENSG00000277873","down"
"ENSG00000278973",-0.550045256433362,"ENSG00000278973","down"
"ENSG00000279952",-0.550045256433362,"ENSG00000279952","down"
"RNU6-1017P",-0.550045256433362,"RNU6-1017P","down"
"ENSG00000293265",-0.550045256433362,"ENSG00000293265","down"
"IPMKP1",-0.550045256433362,"IPMKP1","down"
"TPTE2P1",-0.550045256433362,"TPTE2P1","down"
"RBM22P2",-0.550045256433362,"RBM22P2","down"
"TEX26-AS1",-0.550045256433362,"TEX26-AS1","down"
"SNRPGP14",-0.550045256433362,"SNRPGP14","down"
"PCDH20",-0.550045256433362,"PCDH20","down"
"HMGN1P24",-0.550045256433362,"HMGN1P24","down"
"H2AZP3",-0.550045256433362,"H2AZP3","down"
"HMGB3P4",-0.550045256433362,"HMGB3P4","down"
"FGF14-IT1",-0.550045256433362,"FGF14-IT1","down"
"ENSG00000306743",-0.550045256433362,"ENSG00000306743","down"
"ENSG00000286527",-0.550045256433362,"ENSG00000286527","down"
"RPL13AP3",-0.550045256433362,"RPL13AP3","down"
"ACOT4",-0.550045256433362,"ACOT4","down"
"DYNLL1P1",-0.550045256433362,"DYNLL1P1","down"
"ENSG00000256357",-0.550045256433362,"ENSG00000256357","down"
"ENSG00000247970",-0.550045256433362,"ENSG00000247970","down"
"ENSG00000258717",-0.550045256433362,"ENSG00000258717","down"
"ENSG00000299052",-0.550045256433362,"ENSG00000299052","down"
"BMS1P16",-0.550045256433362,"BMS1P16","down"
"ENSG00000295468",-0.550045256433362,"ENSG00000295468","down"
"ENSG00000277867",-0.550045256433362,"ENSG00000277867","down"
"SNORD116-5",-0.550045256433362,"SNORD116-5","down"
"RPL36AP8",-0.550045256433362,"RPL36AP8","down"
"ENSG00000259460",-0.550045256433362,"ENSG00000259460","down"
"ENSG00000285080",-0.550045256433362,"ENSG00000285080","down"
"ENSG00000305466",-0.550045256433362,"ENSG00000305466","down"
"ENSG00000259469",-0.550045256433362,"ENSG00000259469","down"
"ENSG00000259709",-0.550045256433362,"ENSG00000259709","down"
"HIGD2B",-0.550045256433362,"HIGD2B","down"
"LINGO1-AS1",-0.550045256433362,"LINGO1-AS1","down"
"ENSG00000273920",-0.550045256433362,"ENSG00000273920","down"
"ENSG00000284709",-0.550045256433362,"ENSG00000284709","down"
"GOLGA6L17P",-0.550045256433362,"GOLGA6L17P","down"
"ENSG00000278022",-0.550045256433362,"ENSG00000278022","down"
"ENSG00000259553",-0.550045256433362,"ENSG00000259553","down"
"ENSG00000260646",-0.550045256433362,"ENSG00000260646","down"
"ENSG00000205890",-0.550045256433362,"ENSG00000205890","down"
"ENSG00000260310",-0.550045256433362,"ENSG00000260310","down"
"COX6CP1",-0.550045256433362,"COX6CP1","down"
"ENSG00000309442",-0.550045256433362,"ENSG00000309442","down"
"ENSG00000298222",-0.550045256433362,"ENSG00000298222","down"
