"","logFC","gene_id","direction"
"PRPF18",0.17740141636195,"PRPF18","up"
"NUP155",0.17721321900231,"NUP155","up"
"SPSB3",-0.177150792408835,"SPSB3","down"
"ENSG00000300014",0.177045047661075,"ENSG00000300014","up"
"PIBF1",0.176997717087656,"PIBF1","up"
"MYSM1",0.176995332663829,"MYSM1","up"
"KGD4",0.176981448686406,"KGD4","up"
"RNPC3",0.176933539310355,"RNPC3","up"
"ADAM10",0.176914648944241,"ADAM10","up"
"BIRC5",0.176899298681202,"BIRC5","up"
"KIF3C",0.176879972314052,"KIF3C","up"
"ESF1",-0.176807594735193,"ESF1","down"
"ENSG00000305433",0.176764422287522,"ENSG00000305433","up"
"CD81",0.176738860471666,"CD81","up"
"BMP2K",-0.176670240493044,"BMP2K","down"
"ENSG00000223612",0.176593040125181,"ENSG00000223612","up"
"C17orf49",-0.17656193728193,"C17orf49","down"
"ZNF655",-0.176495518107401,"ZNF655","down"
"SCN9A",-0.176452980628989,"SCN9A","down"
"SLC38A7",0.176366502740898,"SLC38A7","up"
"KCNK1",0.176274084942029,"KCNK1","up"
"HEATR3",0.17625977348064,"HEATR3","up"
"GINS4",0.176244991896374,"GINS4","up"
"ABCD3",0.176243295871131,"ABCD3","up"
"STUB1",-0.176236312579099,"STUB1","down"
"TFDP2",-0.176225352921777,"TFDP2","down"
"ENSG00000294008",0.176211029476406,"ENSG00000294008","up"
"ARK2N",0.176211029476406,"ARK2N","up"
"MSRA",0.176141617969149,"MSRA","up"
"NEIL3",-0.176124889401917,"NEIL3","down"
"MCM5",0.176119747939734,"MCM5","up"
"ANKRD18A",-0.176114791021353,"ANKRD18A","down"
"PEX12",-0.176082809043206,"PEX12","down"
"RPRD1A",0.176063517149586,"RPRD1A","up"
"BMERB1",0.176061314818215,"BMERB1","up"
"IFT80",-0.175999768940375,"IFT80","down"
"SNX18",-0.175936581814448,"SNX18","down"
"NMD3",-0.175909611127642,"NMD3","down"
"CHP1",-0.175897977907783,"CHP1","down"
"MMEL1",-0.175816069336719,"MMEL1","down"
"TMEM176B",-0.175816069336719,"TMEM176B","down"
"NCALD",0.175638797814483,"NCALD","up"
"ENSG00000291210",-0.175630966046641,"ENSG00000291210","down"
"PARP10",0.17560068245241,"PARP10","up"
"PMS2P3",0.17554853135066,"PMS2P3","up"
"SEMA6A",-0.175492321039792,"SEMA6A","down"
"USP22",0.175465510921665,"USP22","up"
"EPHB1",0.175436805294524,"EPHB1","up"
"GNG11",0.175420557219214,"GNG11","up"
"HBS1L",-0.175382356824647,"HBS1L","down"
"GCSH",0.175353034283655,"GCSH","up"
"ZNF141",0.175308653832786,"ZNF141","up"
"CREBZF",0.175245038371869,"CREBZF","up"
"P4HTM",-0.175213975627259,"P4HTM","down"
"PHF3",0.175176819321422,"PHF3","up"
"ZNF607",-0.175170568189087,"ZNF607","down"
"TPBG",-0.175157776487208,"TPBG","down"
"MAPKAP1",0.175148076897192,"MAPKAP1","up"
"TBC1D22A-DT",-0.175135291884201,"TBC1D22A-DT","down"
"MMUT",0.175088885053581,"MMUT","up"
"AVEN",0.175084051238625,"AVEN","up"
"BBS7",-0.175078890893512,"BBS7","down"
"TMEM205",-0.175043242091879,"TMEM205","down"
"MINPP1",0.1749813206258,"MINPP1","up"
"ACD",-0.174975141174054,"ACD","down"
"ZNF41",0.174865329266437,"ZNF41","up"
"ZNF286B",0.174851584863098,"ZNF286B","up"
"SOCS5",-0.174850280680428,"SOCS5","down"
"CLHC1",-0.174835977559291,"CLHC1","down"
"ZNHIT2",0.174831707554736,"ZNHIT2","up"
"TMEM179B",0.174787876181457,"TMEM179B","up"
"C17orf75",-0.174668735812293,"C17orf75","down"
"PA2G4P5",0.174636775393642,"PA2G4P5","up"
"ORM1",0.174611145707358,"ORM1","up"
"SEC23A",0.174478026116486,"SEC23A","up"
"BABAM1",-0.174465605845238,"BABAM1","down"
"MRFAP1",0.174376196677501,"MRFAP1","up"
"SIPA1L3",0.174348392628645,"SIPA1L3","up"
"SNX4",0.174335069866078,"SNX4","up"
"CNPPD1",0.174318646513454,"CNPPD1","up"
"MRPS2",0.174273594222222,"MRPS2","up"
"ING1",0.174273594222222,"ING1","up"
"MPDZ",0.174270515881759,"MPDZ","up"
"MRPL13",0.174229439958256,"MRPL13","up"
"TGFBR1",0.174161017460471,"TGFBR1","up"
"PDZD8",-0.174146656732391,"PDZD8","down"
"PLXND1",-0.174128682817115,"PLXND1","down"
"LPIN2",0.174007683916931,"LPIN2","up"
"PTPN4",-0.174006313868422,"PTPN4","down"
"ZFP2",-0.173937661813649,"ZFP2","down"
"DDHD1",-0.173932058483406,"DDHD1","down"
"PGS1",0.173927727863745,"PGS1","up"
"ENSG00000303033",0.173927727863745,"ENSG00000303033","up"
"MESTIT1",0.173927727863745,"MESTIT1","up"
"RNF38",-0.173864535442784,"RNF38","down"
"ZNF416",-0.173781238194186,"ZNF416","down"
"RPL7AP6",-0.173776312735944,"RPL7AP6","down"
"STRN3",-0.173670602487651,"STRN3","down"
"UBP1",0.173668553926437,"UBP1","up"
"NAE1",0.173664173781739,"NAE1","up"
"MICU3",0.173651049148925,"MICU3","up"
"CCDC82",0.173631008530786,"CCDC82","up"
"RPRD1B",0.173629794647827,"RPRD1B","up"
"SPAST",0.17359947353597,"SPAST","up"
"LINC00662",0.173580558449543,"LINC00662","up"
"ENSG00000214999",-0.173559605329257,"ENSG00000214999","down"
"CHID1",-0.173363166436862,"CHID1","down"
"AMMECR1L",0.173299643549297,"AMMECR1L","up"
"CUX2",-0.173232798194715,"CUX2","down"
"METTL8",0.173138842386401,"METTL8","up"
"ATL2",0.172997956591464,"ATL2","up"
"TCF7L1",-0.172966346432787,"TCF7L1","down"
"GADD45GIP1",0.172936865846162,"GADD45GIP1","up"
"EEF1A2",0.172934358866229,"EEF1A2","up"
"RNF146",0.17281644353579,"RNF146","up"
"RAD54B",0.172802690389525,"RAD54B","up"
"NLGN2",0.172783531433517,"NLGN2","up"
"ZNF184",-0.172706752277654,"ZNF184","down"
"ACSL4",-0.172673927732631,"ACSL4","down"
"SELENON",0.172613265799945,"SELENON","up"
"PSMD13",0.172549904424866,"PSMD13","up"
"RESF1",-0.172473663676059,"RESF1","down"
"JAGN1",0.172454650476401,"JAGN1","up"
"SBNO1",0.172443811508793,"SBNO1","up"
"SNRPA1",-0.17236778629602,"SNRPA1","down"
"VSIG10L",0.17235987475138,"VSIG10L","up"
"ZNF689",0.172111830881423,"ZNF689","up"
"ATP6V0A2",0.172057844155747,"ATP6V0A2","up"
"ENSG00000303319",-0.172039378591236,"ENSG00000303319","down"
"ENSG00000300109",-0.172039378591236,"ENSG00000300109","down"
"PKIA-AS1",-0.172039378591236,"PKIA-AS1","down"
"ENSG00000299227",-0.172039378591236,"ENSG00000299227","down"
"ENSG00000214776",-0.172039378591236,"ENSG00000214776","down"
"NPIPA6",-0.172039378591236,"NPIPA6","down"
"ENSG00000277504",-0.172039378591236,"ENSG00000277504","down"
"AQP4-AS1",-0.172039378591236,"AQP4-AS1","down"
"TMOD4",-0.172039378591236,"TMOD4","down"
"ENSG00000306969",-0.172039378591236,"ENSG00000306969","down"
"ENSG00000279689",-0.172039378591236,"ENSG00000279689","down"
"GOLGA6C",-0.172039378591236,"GOLGA6C","down"
"ENSG00000261790",-0.172039378591236,"ENSG00000261790","down"
"ENSG00000267199",-0.172039378591236,"ENSG00000267199","down"
"SPATA12",-0.172039378591236,"SPATA12","down"
"ENSG00000286366",-0.172039378591236,"ENSG00000286366","down"
"DDX11L2",-0.172039378591236,"DDX11L2","down"
"ANKRD65-AS1",-0.172039378591236,"ANKRD65-AS1","down"
"LINC02606",-0.172039378591236,"LINC02606","down"
"RCC2-AS1",-0.172039378591236,"RCC2-AS1","down"
"ENSG00000237429",-0.172039378591236,"ENSG00000237429","down"
"ENSG00000273010",-0.172039378591236,"ENSG00000273010","down"
"ENSG00000271427",-0.172039378591236,"ENSG00000271427","down"
"ENSG00000279513",-0.172039378591236,"ENSG00000279513","down"
"ENSG00000298630",-0.172039378591236,"ENSG00000298630","down"
"FCER1G",-0.172039378591236,"FCER1G","down"
"ENSG00000293132",-0.172039378591236,"ENSG00000293132","down"
"ENSG00000296321",-0.172039378591236,"ENSG00000296321","down"
"ENSG00000240219",-0.172039378591236,"ENSG00000240219","down"
"ARPC3P2",-0.172039378591236,"ARPC3P2","down"
"WNT3A",-0.172039378591236,"WNT3A","down"
"H2BC26",-0.172039378591236,"H2BC26","down"
"ASS1P2",-0.172039378591236,"ASS1P2","down"
"ENSG00000231536",-0.172039378591236,"ENSG00000231536","down"
"ZNF285CP",-0.172039378591236,"ZNF285CP","down"
"ENSG00000222043",-0.172039378591236,"ENSG00000222043","down"
"BOK-AS1",-0.172039378591236,"BOK-AS1","down"
"RNU6-377P",-0.172039378591236,"RNU6-377P","down"
"CCR8",-0.172039378591236,"CCR8","down"
"RN7SL751P",-0.172039378591236,"RN7SL751P","down"
"ENSG00000243089",-0.172039378591236,"ENSG00000243089","down"
"ENSG00000306468",-0.172039378591236,"ENSG00000306468","down"
"FAM86HP",-0.172039378591236,"FAM86HP","down"
"ENSG00000272990",-0.172039378591236,"ENSG00000272990","down"
"LINC02067",-0.172039378591236,"LINC02067","down"
"ENSG00000270135",-0.172039378591236,"ENSG00000270135","down"
"ENSG00000309649",-0.172039378591236,"ENSG00000309649","down"
"ENSG00000251408",-0.172039378591236,"ENSG00000251408","down"
"ENSG00000272969",-0.172039378591236,"ENSG00000272969","down"
"ODAPH",-0.172039378591236,"ODAPH","down"
"ENSG00000302014",-0.172039378591236,"ENSG00000302014","down"
"LRRC37A15P",-0.172039378591236,"LRRC37A15P","down"
"LINC01932",-0.172039378591236,"LINC01932","down"
"GRM6",-0.172039378591236,"GRM6","down"
"H3C4",-0.172039378591236,"H3C4","down"
"H2BC14",-0.172039378591236,"H2BC14","down"
"ENSG00000261839",-0.172039378591236,"ENSG00000261839","down"
"ENSG00000299124",-0.172039378591236,"ENSG00000299124","down"
"LINC02569",-0.172039378591236,"LINC02569","down"
"DNAH8",-0.172039378591236,"DNAH8","down"
"TREM2",-0.172039378591236,"TREM2","down"
"ENSG00000236347",-0.172039378591236,"ENSG00000236347","down"
"ENSG00000302625",-0.172039378591236,"ENSG00000302625","down"
"RNU1-72P",-0.172039378591236,"RNU1-72P","down"
"ENSG00000298692",-0.172039378591236,"ENSG00000298692","down"
"KBTBD11-OT1",-0.172039378591236,"KBTBD11-OT1","down"
"ENSG00000298827",-0.172039378591236,"ENSG00000298827","down"
"ENSG00000231967",-0.172039378591236,"ENSG00000231967","down"
"CD274",-0.172039378591236,"CD274","down"
"OSTCP8",-0.172039378591236,"OSTCP8","down"
"FAM225A",-0.172039378591236,"FAM225A","down"
"ENSG00000286881",-0.172039378591236,"ENSG00000286881","down"
"ENSG00000286575",-0.172039378591236,"ENSG00000286575","down"
"UVRAG-DT",-0.172039378591236,"UVRAG-DT","down"
"ENSG00000285835",-0.172039378591236,"ENSG00000285835","down"
"ENSG00000305918",-0.172039378591236,"ENSG00000305918","down"
"ENSG00000293838",-0.172039378591236,"ENSG00000293838","down"
"CCDC38",-0.172039378591236,"CCDC38","down"
"HSPE1P4",-0.172039378591236,"HSPE1P4","down"
"PHB1P13",-0.172039378591236,"PHB1P13","down"
"TRAV18",-0.172039378591236,"TRAV18","down"
"ENSG00000289979",-0.172039378591236,"ENSG00000289979","down"
"ENSG00000279594",-0.172039378591236,"ENSG00000279594","down"
"ENSG00000275709",-0.172039378591236,"ENSG00000275709","down"
"ENSG00000259353",-0.172039378591236,"ENSG00000259353","down"
"ENSG00000306335",-0.172039378591236,"ENSG00000306335","down"
"ENSG00000259744",-0.172039378591236,"ENSG00000259744","down"
"ENSG00000309057",-0.172039378591236,"ENSG00000309057","down"
"TXNDC11-AS1",-0.172039378591236,"TXNDC11-AS1","down"
"ENSG00000257391",-0.172039378591236,"ENSG00000257391","down"
"ENSG00000260796",-0.172039378591236,"ENSG00000260796","down"
"ENSG00000291047",-0.172039378591236,"ENSG00000291047","down"
"SNORA50A",-0.172039378591236,"SNORA50A","down"
"ENSG00000260111",-0.172039378591236,"ENSG00000260111","down"
"C16orf46",-0.172039378591236,"C16orf46","down"
"ENSG00000308112",-0.172039378591236,"ENSG00000308112","down"
"ENSG00000235296",-0.172039378591236,"ENSG00000235296","down"
"CCDC178",-0.172039378591236,"CCDC178","down"
"LINC01416",-0.172039378591236,"LINC01416","down"
"ENSG00000303713",-0.172039378591236,"ENSG00000303713","down"
"ENSG00000267138",-0.172039378591236,"ENSG00000267138","down"
"ENSG00000268945",-0.172039378591236,"ENSG00000268945","down"
"ZNF708",-0.172039378591236,"ZNF708","down"
"ENSG00000307989",-0.172039378591236,"ENSG00000307989","down"
"ENSG00000267053",-0.172039378591236,"ENSG00000267053","down"
"ENSG00000301887",-0.172039378591236,"ENSG00000301887","down"
"FLT3LG",-0.172039378591236,"FLT3LG","down"
"ENSG00000235081",-0.172039378591236,"ENSG00000235081","down"
"ENSG00000303233",-0.172039378591236,"ENSG00000303233","down"
"ENSG00000304600",-0.172039378591236,"ENSG00000304600","down"
"DEFB124",-0.172039378591236,"DEFB124","down"
"ENSG00000297212",-0.172039378591236,"ENSG00000297212","down"
"ENSG00000308572",-0.172039378591236,"ENSG00000308572","down"
"ENSG00000239415",-0.172039378591236,"ENSG00000239415","down"
"CXorf58",-0.172039378591236,"CXorf58","down"
"ENSG00000233571",-0.172039378591236,"ENSG00000233571","down"
"STAU2P1",-0.172039378591236,"STAU2P1","down"
"INTS6L-AS1",-0.172039378591236,"INTS6L-AS1","down"
"CLCN5",0.172017972998374,"CLCN5","up"
"MRPL15",-0.171966434155943,"MRPL15","down"
"DYNC2I1",0.171942077131773,"DYNC2I1","up"
"CLEC16A",0.171796715599048,"CLEC16A","up"
"GUSB",-0.171796459742221,"GUSB","down"
"RNF181",0.171700108036241,"RNF181","up"
"N6AMT1",0.171659338967346,"N6AMT1","up"
"ENSG00000293427",0.171659338967346,"ENSG00000293427","up"
"ENSG00000296642",0.171659338967346,"ENSG00000296642","up"
"ABHD1",0.171659338967346,"ABHD1","up"
"DUT-AS1",0.171659338967346,"DUT-AS1","up"
"SGSM3",0.171659338967346,"SGSM3","up"
"ENSG00000269887",0.171659338967346,"ENSG00000269887","up"
"FN1-DT",0.171659338967346,"FN1-DT","up"
"ENSG00000308826",0.171659338967346,"ENSG00000308826","up"
"B3GAT1-DT",0.171659338967346,"B3GAT1-DT","up"
"HAL",0.171659338967346,"HAL","up"
"ZSCAN2-AS1",0.171659338967346,"ZSCAN2-AS1","up"
"ENSG00000264290",0.171659338967346,"ENSG00000264290","up"
"BICRA-AS2",0.171659338967346,"BICRA-AS2","up"
"CAPZA1P3",0.171659338967346,"CAPZA1P3","up"
"FANCC",0.171592995959844,"FANCC","up"
"SPATA2",0.171589196267949,"SPATA2","up"
"MZT2B",0.171580757596034,"MZT2B","up"
"SEC13",0.171532850877719,"SEC13","up"
"PRPS2",-0.171494939680717,"PRPS2","down"
"TSEN2",0.171492374867875,"TSEN2","up"
"RPA3",-0.171467759529372,"RPA3","down"
"HELZ",0.171422654208068,"HELZ","up"
"TET1",-0.171414949090921,"TET1","down"
"SLC4A1APP1",0.171412428981994,"SLC4A1APP1","up"
"HROB",0.171324731154154,"HROB","up"
"MAF1",0.171284770498565,"MAF1","up"
"DLL3",0.171134865621248,"DLL3","up"
"EFNA1",-0.171040973678801,"EFNA1","down"
"ZNF791",-0.170932380615657,"ZNF791","down"
"C5",0.170712481544894,"C5","up"
"ANKS6",-0.170574454800168,"ANKS6","down"
"ZSCAN31",-0.170531466208451,"ZSCAN31","down"
"SLC41A2",0.170461708896794,"SLC41A2","up"
"DEPDC1B",0.170449569588078,"DEPDC1B","up"
"TINF2",0.170440423635717,"TINF2","up"
"ODF2",0.170431126182965,"ODF2","up"
"TENM2-AS1",0.170383746451983,"TENM2-AS1","up"
"RASA1",-0.170337508152138,"RASA1","down"
"EBF4",-0.17030276081803,"EBF4","down"
"KCNJ12",0.170294926957964,"KCNJ12","up"
"ENSG00000291220",-0.170269200404869,"ENSG00000291220","down"
"C1orf50",0.170192812751216,"C1orf50","up"
"AIMP1",-0.170186859905969,"AIMP1","down"
"NINJ1",-0.170163755416074,"NINJ1","down"
"RASSF8",-0.170099705303176,"RASSF8","down"
"ZNF33B",0.170077153933913,"ZNF33B","up"
"NDUFA4P1",0.170058383470379,"NDUFA4P1","up"
"ZNF271P",0.169980134235596,"ZNF271P","up"
"QSOX2",0.16996223478913,"QSOX2","up"
"PFN1",0.169925662230678,"PFN1","up"
"BCKDK",-0.169828077972029,"BCKDK","down"
"ANO7",0.169804021015033,"ANO7","up"
"BET1L",-0.169760811701022,"BET1L","down"
"DNAJB6",0.16974771067514,"DNAJB6","up"
"SEMG1",-0.169734753435195,"SEMG1","down"
"PA2G4P1",0.169705349899947,"PA2G4P1","up"
"BTAF1",-0.169676517677882,"BTAF1","down"
"DHX32",0.1696603013668,"DHX32","up"
"RNF216",0.169611767657647,"RNF216","up"
"FBN2",0.169609280152184,"FBN2","up"
"ZMYND19",-0.169606782429567,"ZMYND19","down"
"ZCCHC2",0.169602813748661,"ZCCHC2","up"
"NOP16",0.16958466892835,"NOP16","up"
"ZSWIM9",-0.169563445273658,"ZSWIM9","down"
"KCNJ11",0.169488920393299,"KCNJ11","up"
"MSH5",-0.169476864523414,"MSH5","down"
"CHMP4B",0.169408475667855,"CHMP4B","up"
"VPS16",0.169315874426254,"VPS16","up"
"CENPT",0.169312721152997,"CENPT","up"
"PIK3C2A",0.169302251322785,"PIK3C2A","up"
"ENSG00000260086",-0.169242101823684,"ENSG00000260086","down"
"PLK3",0.169236861608398,"PLK3","up"
"ENSG00000291111",0.169166829908293,"ENSG00000291111","up"
"TMUB2",0.169069698349589,"TMUB2","up"
"PARP11",0.168997539243831,"PARP11","up"
"RGS6",0.168997539243831,"RGS6","up"
"MIEF1",0.168903204217237,"MIEF1","up"
"ENSG00000267533",0.168871297115567,"ENSG00000267533","up"
"MIR4713HG",-0.168738015500984,"MIR4713HG","down"
"GPATCH3",0.168705746748346,"GPATCH3","up"
"DMPK",0.168679497528451,"DMPK","up"
"LINC00339",-0.168677431154573,"LINC00339","down"
"ARFGAP2",0.168666252152845,"ARFGAP2","up"
"PAPOLG",-0.168665966981997,"PAPOLG","down"
"NDUFA11",-0.168596190701756,"NDUFA11","down"
"CELF4",0.168579124205838,"CELF4","up"
"ITPA",0.168579124205838,"ITPA","up"
"TMEM33",0.168575306986776,"TMEM33","up"
"COPG1",0.168562959817128,"COPG1","up"
"LAMTOR4",-0.168532014527725,"LAMTOR4","down"
"TATDN1",-0.168517246925656,"TATDN1","down"
"TMEM131",0.168468382551735,"TMEM131","up"
"IMPA1",0.168435215724211,"IMPA1","up"
"HJURP",0.168418898890787,"HJURP","up"
"SGCB",-0.168401699031882,"SGCB","down"
"TGOLN2",0.168367102640258,"TGOLN2","up"
"TRPM7",0.168339120118747,"TRPM7","up"
"MUTYH",-0.168337785692364,"MUTYH","down"
"MICALL2",-0.168300008175367,"MICALL2","down"
"COASY",-0.168176973984346,"COASY","down"
"AP2M1",0.168168242186024,"AP2M1","up"
"RCHY1",-0.16815302110181,"RCHY1","down"
"MAP4",0.168128387643275,"MAP4","up"
"HOOK3",-0.168080007211734,"HOOK3","down"
"THBS3",-0.168079275696889,"THBS3","down"
"SECISBP2",-0.168066999248051,"SECISBP2","down"
"CRYL1",0.168004631399485,"CRYL1","up"
"PPM1F-AS1",0.168004631399485,"PPM1F-AS1","up"
"PHF21A",-0.167985912920555,"PHF21A","down"
"FAM83F",0.167972649687205,"FAM83F","up"
"ENSG00000227934",-0.167727996851752,"ENSG00000227934","down"
"SSC4D",-0.167674869088339,"SSC4D","down"
"VDAC2P5",-0.16763319041894,"VDAC2P5","down"
"UBE2G1",0.167625715407325,"UBE2G1","up"
"EYA2",-0.167624088103242,"EYA2","down"
"LDHB",0.167616879639163,"LDHB","up"
"ENSG00000290729",0.16748567634321,"ENSG00000290729","up"
"WDR75",0.167481613180367,"WDR75","up"
"DEPDC1",0.167480425100042,"DEPDC1","up"
"VPS9D1",0.167442910816576,"VPS9D1","up"
"DMTN",-0.167400483787715,"DMTN","down"
"APOL6",-0.167400483787715,"APOL6","down"
"COPS4",0.167385364145612,"COPS4","up"
"WDR90",-0.167317304368376,"WDR90","down"
"RPL7A",-0.167294675670643,"RPL7A","down"
"TCF3",-0.167190181552318,"TCF3","down"
"CAMSAP1-DT",-0.16715302323121,"CAMSAP1-DT","down"
"THAP11",0.167136206856328,"THAP11","up"
"PABIR1",0.16709998424997,"PABIR1","up"
"WNT5A",0.167071074760333,"WNT5A","up"
"ZIC3",0.167056723615707,"ZIC3","up"
"TRIM52-AS1",-0.167034360420046,"TRIM52-AS1","down"
"IL17RA",0.166984710119434,"IL17RA","up"
"UBL7",0.166950800059064,"UBL7","up"
"ABHD12",-0.166922037473705,"ABHD12","down"
"NTHL1",0.166794950967318,"NTHL1","up"
"PAQR5",-0.166772931752031,"PAQR5","down"
"ZNF598",0.16669086698694,"ZNF598","up"
"ENSG00000287406",0.166677160712444,"ENSG00000287406","up"
"ENSG00000291178",-0.166623342044055,"ENSG00000291178","down"
"AMD1",0.166506254447126,"AMD1","up"
"CCNG1",-0.166414266583919,"CCNG1","down"
"ZNF530",0.166369753486819,"ZNF530","up"
"ADCY10P1",0.166356119489683,"ADCY10P1","up"
"GPANK1",-0.166305289004196,"GPANK1","down"
"DCP1A",-0.166256217425204,"DCP1A","down"
"ENSG00000310415",-0.166222051995921,"ENSG00000310415","down"
"FGF14",-0.166222051995921,"FGF14","down"
"CCDC25",-0.166214938535964,"CCDC25","down"
"UBL4A",0.166189031159633,"UBL4A","up"
"YWHAE",0.166068607970617,"YWHAE","up"
"FABP5P7",0.165893206348142,"FABP5P7","up"
"HS1BP3",-0.165863448608088,"HS1BP3","down"
"MRNIP-DT",-0.165827549657973,"MRNIP-DT","down"
"PPIE",-0.165819278746771,"PPIE","down"
"PTGES3",0.165802808906024,"PTGES3","up"
"MBOAT2",0.16577992978991,"MBOAT2","up"
"KBTBD11",0.165745478039487,"KBTBD11","up"
"ATXN7L3B",0.165728308122077,"ATXN7L3B","up"
"IGF2BP2",-0.165669332902298,"IGF2BP2","down"
"GNL1",0.165662648316521,"GNL1","up"
"LINC00623",-0.165634506624825,"LINC00623","down"
"SAE1",0.165528355804826,"SAE1","up"
"MAZ",-0.165514670903164,"MAZ","down"
"METTL6",-0.165462638876194,"METTL6","down"
"RPP40",-0.165439664241763,"RPP40","down"
"PHKG2",-0.165404043067813,"PHKG2","down"
"FBXL12",-0.165354032796491,"FBXL12","down"
"ATP5F1C",0.165310650924563,"ATP5F1C","up"
"MTFP1",0.165288809589872,"MTFP1","up"
"RARS1",0.165225905604517,"RARS1","up"
"SHQ1",0.165148501138401,"SHQ1","up"
"FAM162A",0.165128949087974,"FAM162A","up"
"ZNF770",0.165114861579636,"ZNF770","up"
"CORO7",0.165071678932586,"CORO7","up"
"FBRSL1",-0.16504525054742,"FBRSL1","down"
"MYRIP",0.165042977722207,"MYRIP","up"
"TUBGCP3",0.164902581401502,"TUBGCP3","up"
"UBE2H",-0.164893077544285,"UBE2H","down"
"PRKAR2A",-0.164802058057446,"PRKAR2A","down"
"MAML1",0.164772220272018,"MAML1","up"
"MRTO4",0.164711606327621,"MRTO4","up"
"RSBN1L",0.164646174903023,"RSBN1L","up"
"TTC4",0.164636470241104,"TTC4","up"
"SLC35B1",0.164622129799409,"SLC35B1","up"
"TBC1D20",0.164590067009206,"TBC1D20","up"
"TRAPPC3",-0.164494064613655,"TRAPPC3","down"
"FIBP",0.164474564699558,"FIBP","up"
"INIP",0.164455533136707,"INIP","up"
"RAB11FIP3",0.164442854984398,"RAB11FIP3","up"
"CDC34",-0.164369205213812,"CDC34","down"
"UBA2",-0.164368994590408,"UBA2","down"
"ZBTB37",0.164352133430747,"ZBTB37","up"
"MOB1A",-0.164347381613675,"MOB1A","down"
"PIM3",-0.164287322106671,"PIM3","down"
"RAB30-DT",-0.164241008030829,"RAB30-DT","down"
"ENSG00000261071",-0.164241008030828,"ENSG00000261071","down"
"SUB1",0.16400982454078,"SUB1","up"
"RPL7P20",0.16400982454078,"RPL7P20","up"
"ENSG00000290921",0.16400982454078,"ENSG00000290921","up"
"PIH1D2",0.16400982454078,"PIH1D2","up"
"USP39",0.163987640358678,"USP39","up"
"PRMT9",-0.163977010255079,"PRMT9","down"
"TBC1D15",0.163974399791843,"TBC1D15","up"
"TMED10",0.163939258644999,"TMED10","up"
"ENSG00000289357",-0.163894289682395,"ENSG00000289357","down"
"ZNF609",0.163815349863104,"ZNF609","up"
"C8orf33",0.163789991738016,"C8orf33","up"
"THUMPD3",0.163633250836439,"THUMPD3","up"
"SPATA41",-0.163515306284697,"SPATA41","down"
"ZNF91",0.16348623866871,"ZNF91","up"
"DUS2",-0.163450501009289,"DUS2","down"
"GJC2",0.163362004574399,"GJC2","up"
"GLYCTK-AS1",0.163362004574399,"GLYCTK-AS1","up"
"SELENOI",0.163336466702413,"SELENOI","up"
"TSPAN31",-0.163328234832037,"TSPAN31","down"
"EXOSC5",-0.163301320072367,"EXOSC5","down"
"GPR107",0.163170372276654,"GPR107","up"
"TLCD3A",-0.163054593958885,"TLCD3A","down"
"ENSG00000233514",0.163029815984193,"ENSG00000233514","up"
"LAGE3",0.163013332750364,"LAGE3","up"
"TULP3",0.162964444115393,"TULP3","up"
"SETD3",-0.162940759291416,"SETD3","down"
"NIPSNAP2",0.162771016558354,"NIPSNAP2","up"
"PLA2G15",-0.162746624781498,"PLA2G15","down"
"ELP4",-0.162601946881363,"ELP4","down"
"HSD17B6",0.162520782952378,"HSD17B6","up"
"RCE1",0.162493042017854,"RCE1","up"
"EPHA2",-0.162454620705972,"EPHA2","down"
"AGO2",-0.162449700183802,"AGO2","down"
"CERS6",0.162413071165342,"CERS6","up"
"SGO2",0.162358668357233,"SGO2","up"
"SLC25A46",0.162335505497437,"SLC25A46","up"
"ARID3A",-0.162315045007102,"ARID3A","down"
"YKT6",0.162171432159075,"YKT6","up"
"PWWP2B",-0.162104143321881,"PWWP2B","down"
"SBNO2",-0.162101534975958,"SBNO2","down"
"METTL9",-0.162009055413235,"METTL9","down"
"ENSG00000272129",0.161998398574122,"ENSG00000272129","up"
"CIR1P2",0.161998398574121,"CIR1P2","up"
"ENSG00000279500",0.161998398574121,"ENSG00000279500","up"
"ENSG00000305133",0.161998398574121,"ENSG00000305133","up"
"SS18",0.161961061142009,"SS18","up"
"SYNGR1",-0.161928399157758,"SYNGR1","down"
"NUP35",0.161911807430653,"NUP35","up"
"ZYG11B",0.161811660735628,"ZYG11B","up"
"YIPF6",0.161808960032931,"YIPF6","up"
"EIF4BP6",-0.161804785578537,"EIF4BP6","down"
"ADAM19",0.161758142333126,"ADAM19","up"
"CENPM",-0.161754206057894,"CENPM","down"
"RAI14",0.161615952207215,"RAI14","up"
"FGGY-DT",-0.161566047361727,"FGGY-DT","down"
"COX18",0.161494069955173,"COX18","up"
"CELSR2",0.161484611629927,"CELSR2","up"
"MIER1",0.161452918399159,"MIER1","up"
"GID4",-0.161370875927568,"GID4","down"
"PLXNB2",-0.161317713929668,"PLXNB2","down"
"GTF3C3",-0.161124199570474,"GTF3C3","down"
"RNF14",0.16111710654212,"RNF14","up"
"YIPF4",-0.161107748028594,"YIPF4","down"
"TRAF2",-0.161081990778328,"TRAF2","down"
"PTER",-0.161042126363509,"PTER","down"
"SCPEP1",0.161000317874073,"SCPEP1","up"
"FAM149A",-0.160985334759884,"FAM149A","down"
"RYBP",-0.160944443469036,"RYBP","down"
