"","logFC","gene_id","direction"
"RGS19",-0.30022055741686,"RGS19","down"
"LDB3",-0.300165275390532,"LDB3","down"
"RDX",-0.300016106163633,"RDX","down"
"PJA2",0.300015751267617,"PJA2","up"
"JAK2",0.299893114818588,"JAK2","up"
"RPL34",0.299861070740438,"RPL34","up"
"POLR1C",-0.299854999624616,"POLR1C","down"
"AKAP8",-0.299846561907414,"AKAP8","down"
"CLIC4P1",0.299587600789293,"CLIC4P1","up"
"ENSG00000293164",-0.299546130921081,"ENSG00000293164","down"
"PKD1",0.299520189963224,"PKD1","up"
"ENSG00000238207",-0.299495707754339,"ENSG00000238207","down"
"FGF9",0.299437538895993,"FGF9","up"
"PECAM1",0.299437538895993,"PECAM1","up"
"MRPL33",-0.299255954081947,"MRPL33","down"
"SYT7",-0.299205813352117,"SYT7","down"
"SNRPD1",-0.299203193599691,"SNRPD1","down"
"DDX21",0.299159131946162,"DDX21","up"
"ADGRB2",-0.29912126202601,"ADGRB2","down"
"ZDHHC24",0.299116957806759,"ZDHHC24","up"
"ENDOD1",0.299092940642577,"ENDOD1","up"
"SIVA1",-0.299027783553443,"SIVA1","down"
"FAM229A",-0.298995601622612,"FAM229A","down"
"ZNF181",0.298990982832899,"ZNF181","up"
"AIDA",-0.298983953569963,"AIDA","down"
"PI4K2A",-0.298863101770205,"PI4K2A","down"
"OXCT1",-0.298809347912978,"OXCT1","down"
"RADIL",0.298785685090112,"RADIL","up"
"SNHG7",-0.298762822833029,"SNHG7","down"
"ABHD2",-0.298625679815228,"ABHD2","down"
"CAMLG",0.298583631515227,"CAMLG","up"
"PRPF19",-0.298499537608654,"PRPF19","down"
"RPL11",0.298488022753931,"RPL11","up"
"ST3GAL6",0.298484073637296,"ST3GAL6","up"
"TLN1",-0.298479956935228,"TLN1","down"
"KLHL2",0.298434572792809,"KLHL2","up"
"COL1A1",0.298398041027474,"COL1A1","up"
"GPATCH8",-0.298364142455601,"GPATCH8","down"
"LONRF1",0.298285710964814,"LONRF1","up"
"ABHD12",0.29827210398039,"ABHD12","up"
"RPLP2",0.298247845725083,"RPLP2","up"
"DYNC1H1",-0.29819837921065,"DYNC1H1","down"
"LPCAT1",-0.298140137946826,"LPCAT1","down"
"APEX2",-0.298109421760289,"APEX2","down"
"TMEM164",-0.297998513318612,"TMEM164","down"
"WASF2",0.297956669289206,"WASF2","up"
"GSS",0.29795618413525,"GSS","up"
"XPO6",-0.297916502346841,"XPO6","down"
"EGLN1",0.297911765351116,"EGLN1","up"
"S1PR2",0.297842278837012,"S1PR2","up"
"RRAGC-DT",-0.297835529158144,"RRAGC-DT","down"
"ENSG00000261168",-0.297835529158144,"ENSG00000261168","down"
"ENSG00000230773",-0.297835529158144,"ENSG00000230773","down"
"ENSG00000288979",-0.297835529158144,"ENSG00000288979","down"
"SLC26A1",-0.297835529158144,"SLC26A1","down"
"ENSG00000220960",-0.297835529158144,"ENSG00000220960","down"
"ENSG00000306583",-0.297835529158144,"ENSG00000306583","down"
"NUDT19-DT",-0.297835529158144,"NUDT19-DT","down"
"ENSG00000294831",0.297722086802211,"ENSG00000294831","up"
"ENSG00000272936",0.297722086802211,"ENSG00000272936","up"
"FGF20",0.297722086802211,"FGF20","up"
"ENSG00000310385",0.297722086802211,"ENSG00000310385","up"
"ENSG00000225450",0.297722086802211,"ENSG00000225450","up"
"CPT1B",0.297722086802211,"CPT1B","up"
"CHRDL1",-0.29768157189301,"CHRDL1","down"
"ZNF529",0.297652749798262,"ZNF529","up"
"GSTA4",-0.297640094988123,"GSTA4","down"
"MRPL19",-0.297601607747557,"MRPL19","down"
"FOXK1",0.297579185577233,"FOXK1","up"
"JMJD7-PLA2G4B",0.297478552864954,"JMJD7-PLA2G4B","up"
"PSMB2",-0.297258048917076,"PSMB2","down"
"PLEKHG5",0.29724224310727,"PLEKHG5","up"
"MED29",-0.297220430504427,"MED29","down"
"DIPK2A",-0.297110530102887,"DIPK2A","down"
"KCNK12",-0.297067423168543,"KCNK12","down"
"TRAPPC9",0.296988441537472,"TRAPPC9","up"
"BTF3L4",0.296974186270028,"BTF3L4","up"
"ENSG00000275329",0.296948523759072,"ENSG00000275329","up"
"SLX9",-0.296934267194809,"SLX9","down"
"PSMC1",-0.296895289802078,"PSMC1","down"
"CADM1",0.296838327836083,"CADM1","up"
"SDHB",0.296790318137357,"SDHB","up"
"TBCD",-0.296782772919752,"TBCD","down"
"MMP9",0.296613387388654,"MMP9","up"
"TMEM177",-0.296557676956896,"TMEM177","down"
"ZNF765",0.296475967060831,"ZNF765","up"
"TWF1",-0.296463431264516,"TWF1","down"
"TAOK1",-0.296461829196644,"TAOK1","down"
"IL1RAP",0.296415223741992,"IL1RAP","up"
"SLC36A1",-0.29630725037022,"SLC36A1","down"
"RPS17P16",0.296116543665724,"RPS17P16","up"
"DYRK1B",-0.296113165078463,"DYRK1B","down"
"HSD17B1-AS1",-0.29608540848818,"HSD17B1-AS1","down"
"AP1S1",0.296031146917223,"AP1S1","up"
"CRY2",0.295996697303723,"CRY2","up"
"NENF",-0.295868832026942,"NENF","down"
"ZNF175",0.295837903965279,"ZNF175","up"
"ZNF587",0.29583016530596,"ZNF587","up"
"IFT46",0.29571877142674,"IFT46","up"
"SLC35A3",0.295714742227609,"SLC35A3","up"
"SUSD5",-0.295700574952933,"SUSD5","down"
"CTSV",0.29564210849274,"CTSV","up"
"DTYMK",-0.295602773097097,"DTYMK","down"
"CCDC124",0.295598654493118,"CCDC124","up"
"MLH3",-0.295586817267494,"MLH3","down"
"ZNF121",0.295526777149131,"ZNF121","up"
"SNHG1",0.29550304762711,"SNHG1","up"
"RAD54L",0.295484690139886,"RAD54L","up"
"B3GAT3",0.29542376589633,"B3GAT3","up"
"PROSER2",0.295380341309718,"PROSER2","up"
"MTA2",-0.295350074973203,"MTA2","down"
"SNRNP25",-0.295331974156666,"SNRNP25","down"
"MTX2",0.295301079101761,"MTX2","up"
"ZKSCAN4",-0.295250715237567,"ZKSCAN4","down"
"TSC1",-0.295241550921458,"TSC1","down"
"CNTNAP1",0.295147322835934,"CNTNAP1","up"
"SEC23A",-0.295079000076479,"SEC23A","down"
"ROPN1L",0.294904322154732,"ROPN1L","up"
"MUC19",0.294904322154732,"MUC19","up"
"ENSG00000287242",0.294904322154732,"ENSG00000287242","up"
"ENSG00000264808",0.294904322154732,"ENSG00000264808","up"
"OXER1",0.294904322154732,"OXER1","up"
"XPO7",-0.294860334141013,"XPO7","down"
"ZDHHC12",0.29485817511059,"ZDHHC12","up"
"PMPCA",-0.294824621315614,"PMPCA","down"
"NIT1",-0.294815386357071,"NIT1","down"
"ZNFX1",-0.294813054154725,"ZNFX1","down"
"LYSMD3",0.294753459973177,"LYSMD3","up"
"PBXIP1",-0.294664376106577,"PBXIP1","down"
"TMEM234",-0.294650131346648,"TMEM234","down"
"ENSG00000260290",-0.294612994029029,"ENSG00000260290","down"
"DUSP7",-0.294411748160234,"DUSP7","down"
"HELLPAR",-0.294411748160234,"HELLPAR","down"
"LY75",-0.294411748160234,"LY75","down"
"CACNA1H",-0.294384401990484,"CACNA1H","down"
"HGH1",-0.294374312511239,"HGH1","down"
"SHISA3",0.294368269990691,"SHISA3","up"
"CCDC144NL-AS1",0.294357108326152,"CCDC144NL-AS1","up"
"NAGA",0.294346866567854,"NAGA","up"
"MCM7",-0.294290626027362,"MCM7","down"
"ENSG00000227615",0.294276576899166,"ENSG00000227615","up"
"KCNS1",-0.294276528248625,"KCNS1","down"
"RPRD1B",-0.294208153806016,"RPRD1B","down"
"TBKBP1",-0.29418645466728,"TBKBP1","down"
"HMGB1",-0.294131895692363,"HMGB1","down"
"TMED2",0.294112306111133,"TMED2","up"
"RGPD4",0.294108571974111,"RGPD4","up"
"NUDT19",-0.294084828820315,"NUDT19","down"
"AKAP11",-0.294063271095523,"AKAP11","down"
"C2orf74-AS1",0.294013357148252,"C2orf74-AS1","up"
"LMBRD2",0.294006192820337,"LMBRD2","up"
"AKT1",0.294001593106365,"AKT1","up"
"PRKCIP1",0.293962111977575,"PRKCIP1","up"
"APLN",0.293916666810596,"APLN","up"
"HEXD",-0.293866007763343,"HEXD","down"
"JPT2",-0.293855600405733,"JPT2","down"
"TENT5A",-0.293849197994595,"TENT5A","down"
"UTP4",-0.293840065272462,"UTP4","down"
"FAM153A",-0.293736960944524,"FAM153A","down"
"SNORD62B",-0.293736960944524,"SNORD62B","down"
"ENSG00000179066",-0.293736960944524,"ENSG00000179066","down"
"ESRRG",-0.293736960944523,"ESRRG","down"
"GPX4",0.293726448735271,"GPX4","up"
"OPRK1",0.293695021965828,"OPRK1","up"
"PSME1",0.293692440766247,"PSME1","up"
"ANKRD36B",0.293633085116084,"ANKRD36B","up"
"NCBP1",-0.293588023006312,"NCBP1","down"
"FHIP2A",0.293576408544657,"FHIP2A","up"
"DDX51",-0.293575958707827,"DDX51","down"
"ENSG00000223665",0.293514442431733,"ENSG00000223665","up"
"SALL4",-0.293502382344334,"SALL4","down"
"GABRB3",-0.293501107342212,"GABRB3","down"
"CAMSAP3",-0.293500650237502,"CAMSAP3","down"
"RPL35A",0.293469276092868,"RPL35A","up"
"RPS6KB1",-0.293424911217193,"RPS6KB1","down"
"TSPAN15",0.293339152442345,"TSPAN15","up"
"ZNF24",-0.293305736505061,"ZNF24","down"
"PPP4R1",-0.293235495369469,"PPP4R1","down"
"TTLL5",-0.293218729868435,"TTLL5","down"
"ST3GAL3",0.293195473816485,"ST3GAL3","up"
"KLHL7",-0.293162550614672,"KLHL7","down"
"RPL15",0.293111418396807,"RPL15","up"
"PINX1",-0.293042517969245,"PINX1","down"
"SLC25A4",0.293010788340048,"SLC25A4","up"
"BAG5",-0.292887871943098,"BAG5","down"
"DCTN2",0.292846396604815,"DCTN2","up"
"COG8",-0.292827582842673,"COG8","down"
"ZNF607",-0.292803555305242,"ZNF607","down"
"TBPL1",-0.292788883127726,"TBPL1","down"
"ALG1",-0.29268160708836,"ALG1","down"
"IFTAP",0.292582776782585,"IFTAP","up"
"MKKS",-0.292545389502936,"MKKS","down"
"ENSG00000223751",-0.292545389502936,"ENSG00000223751","down"
"FAM86B1",-0.292545389502936,"FAM86B1","down"
"SERPING1",-0.292421855814638,"SERPING1","down"
"NECAP2",-0.292369469855011,"NECAP2","down"
"MIPEP",0.292304323366761,"MIPEP","up"
"NFXL1",0.292266208418138,"NFXL1","up"
"AIFM2",-0.292249094139565,"AIFM2","down"
"NKD2",0.292220133545142,"NKD2","up"
"OSBPL5",-0.292202178841384,"OSBPL5","down"
"EEF1A2",-0.292102313144786,"EEF1A2","down"
"PLPPR1",-0.292051916734062,"PLPPR1","down"
"ZNF776",-0.292042878657639,"ZNF776","down"
"ENSG00000234132",-0.292028179437245,"ENSG00000234132","down"
"TOP3A",-0.291944204472336,"TOP3A","down"
"RPTOR",-0.291915735356164,"RPTOR","down"
"SNX11",0.291869169071666,"SNX11","up"
"MTMR8",0.291862993805386,"MTMR8","up"
"MED6",-0.291837169735231,"MED6","down"
"FADS6",0.291745711060757,"FADS6","up"
"ENO4",0.291745711060757,"ENO4","up"
"ENSG00000303936",0.291745711060757,"ENSG00000303936","up"
"ZNF568",0.291745711060757,"ZNF568","up"
"ANKRD6",-0.291687422151083,"ANKRD6","down"
"GET1",0.291649381545416,"GET1","up"
"CKS1BP3",-0.291632237163007,"CKS1BP3","down"
"CERT1",0.291606996774725,"CERT1","up"
"HOOK3",0.291577192222267,"HOOK3","up"
"GUF1",0.291498007970493,"GUF1","up"
"RFXAP",0.291452896965803,"RFXAP","up"
"ABCD4",0.291401626663338,"ABCD4","up"
"ATP6V1E1",0.291362549897443,"ATP6V1E1","up"
"MRPL40",0.291323814889866,"MRPL40","up"
"TSG101",0.291274669431378,"TSG101","up"
"GSE1",0.291244586674583,"GSE1","up"
"BICD2",-0.291203246152958,"BICD2","down"
"C5orf24",-0.291190343053549,"C5orf24","down"
"ZNF692",-0.291130007218619,"ZNF692","down"
"SPATA21",-0.291070241070847,"SPATA21","down"
"ENSG00000301880",-0.291070241070847,"ENSG00000301880","down"
"WWP1P1",-0.291070241070847,"WWP1P1","down"
"LEKR1",-0.291070241070847,"LEKR1","down"
"TMEM44-AS2",-0.291070241070847,"TMEM44-AS2","down"
"ENSG00000295516",-0.291070241070847,"ENSG00000295516","down"
"ENSG00000288021",-0.291070241070847,"ENSG00000288021","down"
"ENSG00000213204",-0.291070241070847,"ENSG00000213204","down"
"PTPN11P3",-0.291070241070847,"PTPN11P3","down"
"ENSG00000307070",-0.291070241070847,"ENSG00000307070","down"
"ITGB1-DT",-0.291070241070847,"ITGB1-DT","down"
"RHEBP1",-0.291070241070847,"RHEBP1","down"
"LINC02417",-0.291070241070847,"LINC02417","down"
"ENSG00000298072",-0.291070241070847,"ENSG00000298072","down"
"SLC12A1",-0.291070241070847,"SLC12A1","down"
"ENSG00000278434",-0.291070241070847,"ENSG00000278434","down"
"HNRNPCP4",-0.291070241070847,"HNRNPCP4","down"
"NPIPB6",-0.291070241070847,"NPIPB6","down"
"SGCA",-0.291070241070847,"SGCA","down"
"PIK3R2",-0.291070241070847,"PIK3R2","down"
"DNAH10",-0.291070241070847,"DNAH10","down"
"CALM2P3",-0.291070241070847,"CALM2P3","down"
"DELE1",-0.291051457935745,"DELE1","down"
"RPS18P12",0.291043897341279,"RPS18P12","up"
"SMIM10L2A",0.291023728180323,"SMIM10L2A","up"
"LENG1",-0.29086079057093,"LENG1","down"
"ARSI",0.290830940326431,"ARSI","up"
"STAG3L4",0.290755849933053,"STAG3L4","up"
"PDZRN3",-0.290720100698392,"PDZRN3","down"
"RELA",-0.290612482419666,"RELA","down"
"MEGF8",-0.290570471200534,"MEGF8","down"
"GPN3",0.290511965799094,"GPN3","up"
"SMIM27",-0.290497288306807,"SMIM27","down"
"C1QTNF1",-0.290497288306807,"C1QTNF1","down"
"NKAP",0.290452706752947,"NKAP","up"
"C21orf91",0.290404960294858,"C21orf91","up"
"RACK1",0.290296242337826,"RACK1","up"
"TMEM250",-0.290180868887894,"TMEM250","down"
"SRSF11",-0.290120126964122,"SRSF11","down"
"C3",-0.290075126426243,"C3","down"
"TMTC3",0.289879867595412,"TMTC3","up"
"RGS7BP",-0.289874967563462,"RGS7BP","down"
"RTL8C",-0.2898574030136,"RTL8C","down"
"AFG3L1P",-0.28984540368613,"AFG3L1P","down"
"AUH",0.289782468603954,"AUH","up"
"TMEM17",-0.289756011837728,"TMEM17","down"
"CMTM6",0.289749708688112,"CMTM6","up"
"CDK6",0.289722807034101,"CDK6","up"
"RIMBP2",-0.289710917753365,"RIMBP2","down"
"CGREF1",0.289693007561637,"CGREF1","up"
"TAP2",0.289663899673705,"TAP2","up"
"MAN1B1",0.289579444007262,"MAN1B1","up"
"STIMATE",-0.289494672977349,"STIMATE","down"
"ASIC1",-0.289447743665425,"ASIC1","down"
"FAM3B",0.289418783071002,"FAM3B","up"
"USP27X-DT",0.289418783071002,"USP27X-DT","up"
"ENSG00000269925",0.289418783071002,"ENSG00000269925","up"
"HCRTR1",0.289418783071002,"HCRTR1","up"
"ENSG00000290127",0.289418783071002,"ENSG00000290127","up"
"LINC02966",0.289418783071002,"LINC02966","up"
"ENSG00000305337",0.289418783071002,"ENSG00000305337","up"
"MTND4P12",0.289418783071002,"MTND4P12","up"
"PCDHGA8",0.289418783071002,"PCDHGA8","up"
"MEMO1P2",0.289418783071002,"MEMO1P2","up"
"RNU2-7P",0.289418783071002,"RNU2-7P","up"
"ENSG00000290912",0.289418783071002,"ENSG00000290912","up"
"ENSG00000276744",0.289418783071002,"ENSG00000276744","up"
"ENSG00000309043",0.289418783071002,"ENSG00000309043","up"
"ENSG00000266306",0.289418783071002,"ENSG00000266306","up"
"ENSG00000303765",0.289418783071002,"ENSG00000303765","up"
"ENSG00000306498",0.289418783071002,"ENSG00000306498","up"
"U2AF1L4",0.289418783071002,"U2AF1L4","up"
"CLDN34",0.289418783071002,"CLDN34","up"
"CLPSL2",0.289418783071002,"CLPSL2","up"
"XIAPP1",0.289418783071002,"XIAPP1","up"
"RCC2P6",0.289418783071002,"RCC2P6","up"
"ENSG00000293855",-0.289291263491633,"ENSG00000293855","down"
"ARMT1",0.289211685271846,"ARMT1","up"
"NTRK1",-0.289196610884272,"NTRK1","down"
"DACH1",-0.289196610884272,"DACH1","down"
"COPS9",-0.289172128133734,"COPS9","down"
"PRDM15",-0.288990005620288,"PRDM15","down"
"FOXH1",0.288964831773482,"FOXH1","up"
"FAM83H",-0.288940182236886,"FAM83H","down"
"ENSG00000277182",-0.288886820236551,"ENSG00000277182","down"
"SNAP29",-0.288848145843889,"SNAP29","down"
"PRDX1",0.288843840357504,"PRDX1","up"
"REXO2",0.288770335257452,"REXO2","up"
"CPQ",-0.288759463682718,"CPQ","down"
"ADAM9",0.288664758729249,"ADAM9","up"
"TBC1D23",0.288635314741321,"TBC1D23","up"
"GABPB1-IT1",0.288632305346099,"GABPB1-IT1","up"
"HDGFL2",-0.288539205442727,"HDGFL2","down"
"RPL21",0.28850162153923,"RPL21","up"
"CBL",-0.28845063840355,"CBL","down"
"CRAMP1",-0.2884225045872,"CRAMP1","down"
"CAMK1",-0.28840142462113,"CAMK1","down"
"PCYT1A",-0.288160667612813,"PCYT1A","down"
"EFR3B",-0.288117518970326,"EFR3B","down"
"TUBB",-0.288080732859372,"TUBB","down"
"STRIP1",-0.288071337741441,"STRIP1","down"
"CLDN6",-0.287897577999487,"CLDN6","down"
"HARS1",-0.28785163598495,"HARS1","down"
"NDN",-0.287840853668662,"NDN","down"
"SPOCD1",0.287810875363868,"SPOCD1","up"
"KCNMB3",-0.287808068870549,"KCNMB3","down"
"WASH5P",-0.287808068870549,"WASH5P","down"
"CCNH",0.28779524689692,"CCNH","up"
"COL27A1",0.287733870265842,"COL27A1","up"
"DEPDC1B",-0.287732296603973,"DEPDC1B","down"
"ARL2BP",-0.287731341761222,"ARL2BP","down"
"RAB3D",0.287598297508736,"RAB3D","up"
"ANKRD35",-0.287537208044754,"ANKRD35","down"
"SNHG14",0.287521333221136,"SNHG14","up"
"EML1",-0.287520321167597,"EML1","down"
"RPS2",0.287480943134039,"RPS2","up"
"LCMT1",0.287432112591451,"LCMT1","up"
"AKAP10",0.287329633398391,"AKAP10","up"
"PAQR8",0.287316027751134,"PAQR8","up"
"ARHGEF16",-0.287231682510151,"ARHGEF16","down"
"ST7L",0.287230394269311,"ST7L","up"
"ZNF865",-0.287175874489628,"ZNF865","down"
"IKZF2",0.287013288489718,"IKZF2","up"
"TBC1D9",-0.286953897714224,"TBC1D9","down"
"PPIG",-0.286946422796994,"PPIG","down"
"TRIP6",-0.286841232478898,"TRIP6","down"
"KTN1",-0.28680488286001,"KTN1","down"
"FAM110D",-0.286737820274814,"FAM110D","down"
"ACTL6B",-0.286737820274814,"ACTL6B","down"
"SERPINB8",-0.286737820274814,"SERPINB8","down"
"THAP10",-0.286737820274813,"THAP10","down"
"ENSG00000298887",-0.286737820274813,"ENSG00000298887","down"
"ENSG00000289065",-0.286737820274813,"ENSG00000289065","down"
"ENSG00000273275",-0.286737820274813,"ENSG00000273275","down"
"ENSG00000219487",-0.286737820274813,"ENSG00000219487","down"
"ENSG00000289956",-0.286737820274813,"ENSG00000289956","down"
"PTGDR2",-0.286737820274813,"PTGDR2","down"
"GPR132",-0.286737820274813,"GPR132","down"
"DNAAF4",-0.286737820274813,"DNAAF4","down"
"ARIH2",0.286634311913858,"ARIH2","up"
"RPL10AP6",0.286586737502819,"RPL10AP6","up"
"BECN1",0.286580486753028,"BECN1","up"
"SLC16A1-AS1",0.286572001527676,"SLC16A1-AS1","up"
"ENSG00000223969",0.286219901403682,"ENSG00000223969","up"
"USP3-AS1",0.286219901403682,"USP3-AS1","up"
"TRMT6",-0.286110147145719,"TRMT6","down"
"EGLN3",0.286061725032932,"EGLN3","up"
"UQCC4",-0.286057276982558,"UQCC4","down"
"SLC66A1",-0.286043423996013,"SLC66A1","down"
"HFE",-0.285998261093738,"HFE","down"
"PREPL",0.285976867866426,"PREPL","up"
"RLF",-0.285887675853695,"RLF","down"
"HSD17B14",0.285868624304092,"HSD17B14","up"
"B3GAT1-DT",0.285868624304092,"B3GAT1-DT","up"
"YBX2",0.285818508878118,"YBX2","up"
"LPIN2",-0.285766019267484,"LPIN2","down"
"ADCY9",-0.285705194821213,"ADCY9","down"
"ZNF823",0.285637968395549,"ZNF823","up"
"TNFAIP8",0.285606059355271,"TNFAIP8","up"
"CBX3",-0.285602544168221,"CBX3","down"
"IGFBP3",-0.285586370088773,"IGFBP3","down"
"NUDT14",-0.285489454139042,"NUDT14","down"
"BAG2",0.285479278173322,"BAG2","up"
"PKN1",0.285445761127903,"PKN1","up"
"EHF",0.285430680902114,"EHF","up"
"CSNK1D",-0.285412413941899,"CSNK1D","down"
"PLRG1",0.285340636273393,"PLRG1","up"
"NFIA",0.285303775262123,"NFIA","up"
"MSH3",-0.285278215729911,"MSH3","down"
"ALDH16A1",-0.285239814107352,"ALDH16A1","down"
"PFKL",0.285204659431984,"PFKL","up"
"ENSG00000247416",-0.285196067479526,"ENSG00000247416","down"
"IDS",-0.285148170827987,"IDS","down"
"DHRS7",0.285140715262015,"DHRS7","up"
"SLC2A11",0.285111906103073,"SLC2A11","up"
"NPM1P46",0.285073312795037,"NPM1P46","up"
"GIRGL",0.285073312795037,"GIRGL","up"
"RPL37A",0.285071864761095,"RPL37A","up"
"GLRX3P2",0.285016964123356,"GLRX3P2","up"
"LRP12",0.284943571910945,"LRP12","up"
"KLK1",0.284869484730148,"KLK1","up"
"EYA3",-0.28481146054617,"EYA3","down"
"NFU1",0.284807688323767,"NFU1","up"
"PGBD1",-0.284732942392638,"PGBD1","down"
"TNMD",-0.284716442418475,"TNMD","down"
"TFG",-0.284668851152342,"TFG","down"
"CFAP69",0.284645594131695,"CFAP69","up"
"LETM1",-0.284631439502694,"LETM1","down"
"ADGRA1",-0.284622431272808,"ADGRA1","down"
"FBXO43",-0.284622431272808,"FBXO43","down"
"ENSG00000290035",-0.284622431272808,"ENSG00000290035","down"
"P2RY1",0.284577520001503,"P2RY1","up"
"GGT7",0.284577520001503,"GGT7","up"
"LGMN",0.284471688499043,"LGMN","up"
"TMEM184C",-0.284453664697396,"TMEM184C","down"
"BBOX1-AS1",0.284361126564635,"BBOX1-AS1","up"
"RPL5",0.284338888756892,"RPL5","up"
"H2AZ1",-0.284287721084846,"H2AZ1","down"
"ZSCAN12",-0.284287035357776,"ZSCAN12","down"
"CCDC122",0.284245509788112,"CCDC122","up"
"MRPL54",-0.284164525349531,"MRPL54","down"
"WAS",-0.284138954377905,"WAS","down"
"RHEB",0.284108151405396,"RHEB","up"
"NIT2",0.284081319309128,"NIT2","up"
"SLC37A2",-0.284014468751848,"SLC37A2","down"
"FARSB",-0.284008559982722,"FARSB","down"
"ZNF836",0.283954022594191,"ZNF836","up"
"MCCC1",-0.283821565514337,"MCCC1","down"
"ZNF214",-0.283785510156766,"ZNF214","down"
"SPTY2D1",-0.28371516502873,"SPTY2D1","down"
"BRCA2",-0.283706612062847,"BRCA2","down"
"FARP1",-0.28364061093832,"FARP1","down"
"RPS6KA2",0.283549153818122,"RPS6KA2","up"
"SCYL1",-0.283496062694302,"SCYL1","down"
"CENPV",-0.283435638370189,"CENPV","down"
"ZNF805",0.283397972448671,"ZNF805","up"
"ENSG00000300700",-0.283369003704052,"ENSG00000300700","down"
"IL17REL",0.283326311850901,"IL17REL","up"
"ACSL1",0.2833263118509,"ACSL1","up"
"ILKAP",-0.283320796968017,"ILKAP","down"
"PPP2CB",0.283289454711951,"PPP2CB","up"
"EXOG",-0.283242191951182,"EXOG","down"
"ENSG00000272831",0.283181648138074,"ENSG00000272831","up"
"SEC14L1",-0.283115929057636,"SEC14L1","down"
"FER1L5",-0.283057473786865,"FER1L5","down"
"ENSG00000258895",-0.283057473786865,"ENSG00000258895","down"
"GABPB2",-0.283057473786865,"GABPB2","down"
"EIF2B5",-0.283006911349851,"EIF2B5","down"
"MTFR2",0.282844105290923,"MTFR2","up"
"BRD9",-0.282794438445467,"BRD9","down"
"NUBP1",-0.282776238747775,"NUBP1","down"
"RFC2",0.282672944125698,"RFC2","up"
"TMEM269",0.282645554475576,"TMEM269","up"
"FALEC",0.282645554475576,"FALEC","up"
"ENSG00000236352",0.282645554475576,"ENSG00000236352","up"
"KCTD2",-0.282616995589518,"KCTD2","down"
"TAB3",-0.282572160091812,"TAB3","down"
"VWA5B2",-0.28253986860026,"VWA5B2","down"
"DOK1",-0.282539868600259,"DOK1","down"
"HNRNPD",-0.282434277459053,"HNRNPD","down"
"MRPL2",0.282400489919035,"MRPL2","up"
"PHF12",-0.282353731288636,"PHF12","down"
"RPL39P3",0.282224477732495,"RPL39P3","up"
"CMTM4",0.282210821695465,"CMTM4","up"
"SLC38A7",-0.282158924092888,"SLC38A7","down"
"EIF1B",0.282138971142536,"EIF1B","up"
"WNK1",-0.282079447218277,"WNK1","down"
"LINC00910",0.281997734509195,"LINC00910","up"
"PITPNM3",-0.281950773026175,"PITPNM3","down"
"DBNDD2",-0.281950773026175,"DBNDD2","down"
"ZNF345",-0.281852843685865,"ZNF345","down"
"RAB5C",-0.281848422773746,"RAB5C","down"
"TGFBI",-0.28182487712894,"TGFBI","down"
"ATP6V1B2",-0.281760951328623,"ATP6V1B2","down"
"RCC1L",-0.281747461999784,"RCC1L","down"
"SNRNP40",-0.281645626310347,"SNRNP40","down"
"ATM",-0.281630005823099,"ATM","down"
"SLC9B1",0.281545939299713,"SLC9B1","up"
"HCG25",0.281545939299713,"HCG25","up"
"ENSG00000289045",0.281545939299713,"ENSG00000289045","up"
"PKHD1L1",0.281545939299713,"PKHD1L1","up"
"KCNE3",0.281545939299713,"KCNE3","up"
"CCDC154",0.281545939299713,"CCDC154","up"
"ENSG00000289212",-0.281510658611264,"ENSG00000289212","down"
"ENSG00000305335",-0.281510658611264,"ENSG00000305335","down"
"MIX23P1",-0.281510658611264,"MIX23P1","down"
"PARP2",0.281484106972694,"PARP2","up"
"TCF20",-0.281419931316244,"TCF20","down"
"SRI",-0.281398553439681,"SRI","down"
"SIRT3",0.28138951568025,"SIRT3","up"
"SEC61A1",-0.281283500339205,"SEC61A1","down"
"ZBED5-AS1",-0.281169353892168,"ZBED5-AS1","down"
"USP38",-0.281169353892168,"USP38","down"
"ZHX3",-0.281149304487094,"ZHX3","down"
"ARHGAP42",0.281145871345847,"ARHGAP42","up"
"FIGNL1",-0.281085475054319,"FIGNL1","down"
"AGAP3",-0.28104109010529,"AGAP3","down"
"DHODH",0.281019393474739,"DHODH","up"
"EPHB6",-0.280986576518474,"EPHB6","down"
"EIF4G3",-0.28089984360079,"EIF4G3","down"
"ENSG00000281849",-0.280896941685753,"ENSG00000281849","down"
"RHOG",-0.280896941685753,"RHOG","down"
"MORC2",-0.280825421116582,"MORC2","down"
"MED13L",0.28081492904376,"MED13L","up"
"SLC44A2",0.280771050645892,"SLC44A2","up"
"NUDT2",0.280726555957022,"NUDT2","up"
"WDR4",-0.280715644496857,"WDR4","down"
"ENSG00000304289",0.280696295552605,"ENSG00000304289","up"
"WDR17",-0.280674475217943,"WDR17","down"
"ENSG00000289158",-0.280609115047548,"ENSG00000289158","down"
"RPL6P19",0.280607143079249,"RPL6P19","up"
"UBE3B",-0.280513888794904,"UBE3B","down"
"CCNB1",-0.280498335717441,"CCNB1","down"
"ATAD2B",-0.280469227807512,"ATAD2B","down"
"TBC1D1",0.280438473411433,"TBC1D1","up"
"PMM2",-0.28043611796791,"PMM2","down"
"ENSG00000304176",-0.28038232523499,"ENSG00000304176","down"
"GLB1L3",-0.280356517905543,"GLB1L3","down"
"NFATC4",-0.280353794092719,"NFATC4","down"
