WT_P62	Y2_P37_28	YT2_P37_7_17
0	1	0
0	1	0
1426	2180	1930
0	1	0
69	64	86
737	918	724
8644	13611	13071
9508	13449	11311
55	76	37
2	1	1
411	105	121
48	147	147
1359	2095	1638
295	396	177
964	1165	608
36	11	8
25	32	25
0	1	1
1365	1693	1854
0	0	0
1801	2412	3255
0	0	0
0	2	5
879	1107	1144
11946	12278	15411
2	1	3
3	0	0
3	1	2
2	0	3
612	660	438
1225	1763	2081
1	4	0
0	0	0
0	0	0
2	0	2
0	0	1
1086	1467	1460
0	0	0
7	7	5
62	95	116
0	2	0
786	1260	1451
1515	1943	2434
46	57	119
3	4	4
1	2	4
3669	5265	6031
0	0	0
5388	6262	5368
36	46	48
6	2	4
7	3	4
0	0	0
4601	5263	5485
0	0	1
421	476	637
29	13	18
8182	11909	13426
2722	3754	3770
0	1	1
2896	3860	3071
0	0	0
0	0	0
3015	4980	5028
181	183	511
0	0	0
24	30	33
11148	17439	15181
0	0	0
0	0	4
113	141	58
1	4	19
0	0	2
1805	3367	3776
1195	1775	2044
89	24	25
2928	4324	3979
9934	13494	15331
0	0	0
2	5	6
263	183	75
1	3	0
2	0	0
0	0	0
755	910	448
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
3	1	1
0	0	1
1368	1563	1455
0	0	0
1	4	1
76	133	100
383	872	820
3887	5448	5907
2984	4252	4608
457	449	439
0	0	0
446	563	409
0	0	0
4	9	3
3	2	1
0	0	0
0	0	0
448	656	445
16	19	19
227	245	225
0	0	0
11	17	12
66	135	37
401	491	80
3	10	7
5184	10323	8739
0	0	0
0	0	0
1041	1844	2364
0	1	0
0	0	0
0	0	0
46	19	24
0	0	0
0	1	5
1	1	0
4	2	3
3632	4244	5335
627	1073	1504
0	0	0
209	246	359
0	0	0
0	0	0
0	0	0
0	0	0
415	497	569
0	0	0
362	429	471
0	0	0
1535	2016	2849
0	0	0
1109	1908	1714
45	63	32
20	22	19
1	0	0
0	0	1
2	0	1
0	0	0
0	0	0
2286	4248	4184
192	134	119
49	38	26
15	5	7
1103	1453	1816
1702	2258	3234
0	0	0
1228	974	368
483	688	612
0	0	0
3	5	4
732	737	888
9	2	0
0	0	0
799	1036	462
651	793	886
0	0	0
3189	3685	4024
0	0	0
0	0	0
2	3	0
2619	1588	1480
1	0	0
1385	1784	1965
0	0	0
150121	196680	156137
2	1	0
0	1	0
1246	1775	2211
641	634	862
10	12	28
2	0	1
0	0	0
82	31	125
5044	6621	6174
36	15	18
496	808	772
542	422	288
0	0	0
74	33	73
1	0	2
652	1060	1355
0	0	0
166	163	106
36	78	51
2205	2276	2352
0	1	4
462	474	353
8	20	19
0	0	0
1118	1094	1012
1	0	0
0	0	1
5	4	2
3093	5567	6240
38	37	73
4006	5469	7199
0	0	2
1351	1652	1665
1	3	9
10	17	43
39	46	106
2	0	16
7	8	6
5172	6151	7433
99	37	21
126	59	45
19	6	7
81	39	35
3709	3309	3667
66	74	20
0	0	0
814	928	890
834	1152	1182
3	5	1
941	1458	2751
7	4	2
1	0	3
1	8	5
1	0	7
0	0	0
1601	2736	3129
4	1	4
1	0	0
70	21	32
0	1	0
2942	4131	4962
0	0	0
1274	2032	5310
0	0	0
2556	3884	3572
9368	13695	16868
0	0	0
0	0	0
0	0	0
5	1	2
0	0	0
0	0	0
0	0	0
3	1	0
159	80	91
973	1207	2018
1138	2253	4309
0	0	0
3204	6358	10523
8763	10953	8687
392	464	489
259	291	304
5800	10087	8731
0	6	1
34	76	122
0	0	4
795	1076	1248
79	160	159
10	6	1
0	0	1
1	2	4
0	0	0
1	0	0
0	0	0
325	482	419
0	0	0
0	0	0
50	92	34
3	1	11
47	52	40
2617	4054	5041
0	0	0
22	19	29
0	1	0
0	0	1
250	379	423
0	0	0
0	0	0
0	0	0
1	2	1
1	0	0
0	0	0
0	1	0
1538	2476	3779
0	0	0
0	0	0
1	0	0
0	1	0
1487	2008	2101
1220	1597	1381
80	118	97
2972	4334	5024
2	1	1
0	1	0
0	0	0
3	2	2
0	0	0
14167	21141	26950
0	0	0
13	23	18
1988	4455	5520
305	343	99
274	378	217
181	232	54
1113	2000	2916
0	0	0
0	0	0
0	0	0
57	259	180
0	0	0
0	0	0
111	98	88
0	0	0
3	1	2
1012	567	686
0	0	0
0	0	0
1362	2264	1635
0	0	0
3761	3739	2507
2	4	1
493	509	114
179	91	61
1	8	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
246	302	374
44	43	50
2300	2103	2105
0	0	0
0	0	2
0	1	0
1876	3061	2865
77	116	57
40	37	37
1	6	1
0	0	0
723	915	1190
0	0	0
343	616	903
49	25	34
0	0	0
3138	4284	4253
1	1	1
1004	1392	1688
0	0	0
1890	3289	3098
47	46	63
0	0	0
6	6	4
5	17	3
85	88	98
0	0	0
0	0	0
0	1	1
0	0	0
71	111	42
9	8	6
0	0	0
0	0	0
0	4	0
0	0	0
0	1	0
19	32	1
0	0	0
0	0	0
977	899	956
811	752	1120
0	0	1
135	247	267
203	255	255
14	17	8
1462	2173	2214
1	2	0
26	16	1
0	0	1
3	3	7
593	859	646
343	783	1267
1	5	10
2899	4593	3050
13	65	26
5103	8409	10292
1	0	0
79	128	61
37	12	6
2250	4510	4169
0	0	0
1933	3376	2062
1	0	0
0	0	0
1244	2596	2668
2	1	1
0	0	1
10	26	11
145	287	265
105	149	40
0	0	0
129	373	195
85	112	112
0	4	0
2113	3408	3897
594	757	541
0	0	0
7	14	14
11239	19569	30707
10	10	5
358	477	364
200	134	102
8	11	3
0	0	4
320	538	950
0	0	0
0	0	1
1	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1240	804	618
0	0	0
0	0	0
0	0	0
16	7	6
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
1706	2365	2671
19	38	42
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
235	449	201
0	0	0
0	0	0
621	646	752
12	14	12
0	0	0
0	0	0
0	4	0
0	2	1
949	1406	1178
15	21	10
0	5	3
0	0	0
3	1	5
0	0	0
1114	1603	1203
50	82	49
2968	4636	3737
1732	2590	2903
323	538	431
792	1299	1243
0	21	6
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
177	321	219
0	0	0
0	0	0
2	4	6
1	9	2
1076	1531	1390
2	11	6
0	0	0
2157	3494	3330
3	2	1
1677	2584	2685
3900	4779	4616
0	0	0
0	0	0
324	334	302
0	0	0
43	40	34
0	0	0
30	3	1
0	0	0
677	1080	1119
0	0	5
5	10	19
0	0	0
189	246	374
0	0	0
0	0	0
108	132	261
5857	7737	7356
8094	11556	16660
708	727	585
2	0	1
11	10	6
1950	2961	2741
7	2	5
577	724	429
3	1	0
44	85	31
2	2	0
1	0	0
106	103	34
25	32	25
0	0	4
0	1	4
0	0	0
1045	1690	2281
205	276	354
197	456	381
948	1507	1156
5372	8719	8435
2	7	16
0	0	0
523	631	431
1859	3104	4383
4	16	3
189	329	392
949	1566	1407
0	0	0
0	0	0
1320	2201	3254
67	169	135
2712	1483	257
0	0	0
10149	7817	6366
829	915	721
25058	39013	47642
1416	1703	1988
5956	8992	9352
0	0	0
0	0	0
0	0	0
2	1	1
709	835	846
17	7	4
11	31	18
7195	10524	9065
1221	1537	1170
462	605	651
12777	19903	24787
0	0	0
0	1	1
0	0	0
1	3	1
2978	6486	10108
2	1	2
0	0	0
759	1488	1527
1417	1742	2561
7	2	0
2217	3718	3134
0	0	1
0	0	0
2	6	4
0	0	0
635	1071	868
2	0	2
1335	1786	1713
83	125	80
514	913	1280
33	34	15
105	145	209
592	641	571
836	864	242
112	98	61
10185	14850	13476
107	123	89
0	0	0
96	232	254
0	0	0
1278	1521	1584
0	0	1
3	14	6
4	6	2
780	1141	1811
1599	2219	2493
966	1283	1204
293	18	13
0	0	0
103	152	95
42	76	77
0	0	0
0	0	0
221	403	327
0	3	1
0	0	0
132	246	135
0	1	0
21	27	68
201	424	617
0	0	0
0	0	0
18	15	7
0	0	0
259	229	392
549	723	628
0	0	3
3	7	8
0	0	0
55	43	43
258	324	215
0	0	0
3	1	1
306	270	122
0	1	0
0	1	0
70	176	59
252	309	339
0	0	0
320	271	192
107	172	96
1	0	0
8	14	14
4	0	10
6	0	0
0	0	1
7	70	30
55	60	31
0	0	0
394	507	386
12	5	10
0	0	1
0	0	0
485	653	343
0	0	0
0	0	0
122	216	102
122	227	182
0	0	0
0	1	0
0	0	0
88	158	153
0	0	0
320	380	403
0	1	0
0	0	0
4	16	8
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
25	34	43
0	0	0
0	2	1
3	6	0
5	9	4
93	162	173
868	1334	1117
8622	13062	11772
0	0	0
2636	3022	2921
0	0	0
472	541	553
12	34	56
0	0	0
0	0	0
57	99	117
0	2	3
3	3	4
0	0	0
493	609	511
0	0	0
3795	5456	7168
1	0	0
0	0	1
1825	3077	3688
3411	5095	4514
78	67	22
1479	1269	1047
0	1	1
2	0	0
0	0	0
1	1	0
211	193	212
1	2	5
8888	15246	17028
1	0	6
2	0	2
27	62	72
151	82	46
79	69	76
592	903	985
0	0	0
1718	2126	687
0	7	0
18	12	18
1394	1911	1606
32	36	38
69	96	33
0	0	0
2831	4812	5260
0	0	1
0	0	0
22083	32916	41847
0	0	0
7	6	18
3227	4643	3449
1456	2320	2378
6	5	7
19	38	14
0	0	0
0	0	0
0	1	0
38	22	6
0	0	0
2291	3329	3684
6764	9103	10187
3	3	1
0	0	0
680	998	1063
3133	4256	3749
0	0	0
6	3	0
2	2	2
1	5	0
4	14	5
0	1	0
641	826	1155
0	0	0
0	0	0
0	0	0
0	0	0
574	958	760
391	651	780
0	0	0
1880	3362	3703
1020	1862	1972
0	0	0
1	1	0
36	69	29
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
3	3	1
0	0	0
0	0	0
0	0	0
103	151	85
1254	1745	1371
83	38	99
2554	3533	3693
401	621	872
1	0	1
0	2	3
3	7	0
0	0	0
936	619	690
1348	1647	1975
19	26	18
36	111	27
0	0	0
0	1	0
5	21	4
2907	3884	3197
2186	3784	4633
0	0	0
1	0	2
1469	2483	3453
7	10	12
8172	10114	14569
0	0	0
14	6	7
0	0	0
47	42	17
0	0	2
1	2	1
2	0	1
0	0	0
34	59	40
26	19	37
1	0	0
0	0	0
203	326	376
0	0	0
2210	3485	5312
0	0	0
6590	6932	5627
1	2	2
2	4	2
2120	2754	2632
97	157	206
2566	3216	4849
2358	3624	4055
0	0	4
0	0	0
1640	2598	2273
2	21	5
0	0	0
0	0	0
0	1	1
1919	3674	2722
0	0	0
306	919	547
240	373	312
61	125	129
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
474	464	551
0	0	0
0	0	0
0	0	0
10	130	145
0	0	1
593	236	270
1873	2414	2254
0	0	0
0	0	0
0	0	0
5671	5799	8352
0	0	0
1	3	0
769	709	591
4315	6146	6758
0	0	0
9	13	13
5	1	2
0	0	0
1274	1959	2386
3	4	3
3231	5478	4524
7	9	13
1	0	2
1740	3264	4487
0	0	0
81	49	9
0	1	0
50	424	109
0	1	0
0	0	0
3	12	5
0	0	0
6	20	9
0	0	0
0	0	0
0	0	0
0	1	0
1	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	18	10
0	0	0
0	0	0
0	2	0
1	0	0
0	0	0
0	1	0
0	0	0
6	30	11
0	4	1
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
20583	30960	31220
0	0	0
21	17	19
4	2	5
3	5	8
0	0	0
2032	3152	3981
0	2	2
116	49	6
0	0	0
2371	3890	4418
0	0	0
1	4	3
1062	2167	2762
0	0	0
0	0	0
11	3	5
0	1	0
1761	2677	2462
22	30	33
0	0	0
0	0	0
0	0	0
0	0	1
5	5	5
0	0	0
225	260	458
2850	4013	5877
1	3	0
21	26	29
931	1586	1820
0	1	0
0	0	0
15	30	24
232	380	423
0	0	0
0	0	1
0	0	0
3	4	6
0	0	1
0	0	0
7	14	16
1	0	0
723	1201	1093
71	115	84
71	94	63
265	408	335
0	0	0
1	0	1
0	0	0
2613	4446	4420
1	12	1
0	0	0
526	587	567
0	0	0
0	3	0
0	0	0
524	1057	1288
0	0	0
2504	4229	5707
0	0	0
0	0	0
0	0	0
0	0	0
378	385	357
491	589	341
1835	2416	2715
0	0	0
278	231	193
793	1305	1018
0	0	0
561	570	230
309	389	512
944	1704	1781
6	4	3
1128	2011	2141
737	1367	1571
112	160	127
1052	1725	1511
3	5	6
5	12	17
0	0	0
33	26	30
5180	3804	3406
127	115	98
1218	1536	1260
0	0	0
0	1	1
0	1	0
93	137	91
0	0	0
1	1	1
2	0	1
0	0	0
587	967	745
21	45	39
1365	1997	1532
0	0	0
11	22	29
2394	5375	4965
0	0	2
1689	5712	8631
0	0	0
0	0	0
2294	3087	3803
0	0	1
1195	1518	1445
0	0	0
122	112	58
8	25	17
323	618	395
4	1	3
3908	5107	4286
0	0	0
0	0	0
7	11	2
247	224	111
2587	4073	3283
0	1	1
555	650	588
1	3	0
234	336	257
0	0	0
0	0	0
33	34	22
0	0	0
0	0	0
0	0	0
2	3	1
441	627	669
0	0	0
0	2	0
2	1	1
8	9	11
1	1	2
589	1035	1207
232	435	405
21	16	8
229	287	139
0	0	0
23	18	18
757	1086	763
2	1	2
7	9	8
0	0	0
7	25	5
1	0	0
1	0	3
16	18	17
0	0	0
0	1	0
5995	9479	7813
2	3	0
1	0	0
1075	2553	1646
187	1367	161
1	2	0
15	48	13
744	1018	1011
4	4	1
5332	6673	6641
0	2	1
514	826	898
0	0	0
3	2	1
4	2	0
11923	15923	14773
0	0	0
4138	5346	4565
3	4	6
1	1	1
10791	17322	14495
124	220	25
460	726	780
519	482	144
0	1	0
0	0	0
346	526	540
560	938	985
14	12	4
4081	5578	6077
0	0	0
238	169	185
0	0	0
1989	3097	2778
0	0	0
1019	1820	1910
497	768	1116
40	36	62
0	0	0
5523	9408	9926
1920	2547	3680
260	487	379
0	0	0
4	3	2
1313	2491	1756
14	27	1
1	3	0
207	297	301
1274	1632	2001
367	683	606
795	1485	1488
0	3	0
0	0	0
0	0	1
0	0	1
82	98	69
1290	1941	2465
1318	2149	2533
0	0	1
4764	7890	8862
0	0	0
0	0	0
122	144	79
56	64	73
24	18	39
261	212	234
580	619	520
59	83	91
0	0	0
0	0	0
0	0	0
977	1270	1377
538	859	1011
1705	3599	4044
6	13	6
1315	1459	1081
6	8	5
0	0	0
477	559	465
0	0	0
54	137	52
0	0	0
0	1	0
300	196	30
0	0	0
57	86	96
6	13	2
38	1	0
0	0	1
1036	597	342
0	0	0
0	0	0
1993	2085	1809
0	0	0
0	0	1
604	819	643
0	0	0
0	1	0
0	0	0
0	0	0
1546	2148	1102
0	0	0
0	0	0
384	616	179
0	0	0
0	0	0
3	2	1
0	0	0
896	1775	700
0	0	0
0	3	2
0	0	0
121	252	66
0	1	0
3	0	0
0	0	0
36	59	67
0	0	0
1	0	0
0	1	0
0	0	0
275	534	457
0	0	0
0	0	0
0	0	0
0	0	0
3	2	3
0	0	0
0	0	0
0	0	0
329	824	561
1	0	0
0	0	0
0	0	0
457	657	334
5	16	1
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
332	460	766
0	0	0
1	0	0
2	5	2
616	1110	1086
0	0	0
0	0	8
0	0	1
60	44	29
520	685	782
0	0	0
2	4	2
1966	2658	2909
0	0	0
0	0	0
1738	1896	1688
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	4
1228	1397	1579
0	0	0
0	0	0
0	0	0
2269	3344	2859
0	0	0
0	0	0
566	482	522
0	0	0
74	103	74
928	1780	1244
369	1171	0
0	0	0
0	0	0
453	928	701
0	0	0
1	0	1
0	1	1
35	5	7
6	2	3
0	0	0
0	0	0
0	0	0
5	2	3
0	0	0
0	0	0
2	6	1
692	1103	904
8	5	6
0	1	0
0	0	0
1458	3225	3392
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	3	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	1
0	0	0
0	0	0
0	0	0
0	0	0
177	204	148
0	0	0
0	0	0
0	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	2
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	2
345	542	759
416	919	824
0	0	0
2	5	16
0	1	1
0	0	0
454	763	537
0	0	0
0	0	0
437	513	721
0	0	0
0	0	0
0	0	0
153	211	288
0	0	0
1	1	3
0	0	0
0	0	0
1113	1642	1806
0	0	0
0	0	0
0	0	0
0	0	0
1199	2086	1940
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
917	1891	1327
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
382	686	571
19478	26256	23209
0	0	0
1	1	3
0	0	0
0	0	0
1	2	1
7	17	8
0	1	0
74	238	221
0	0	3
21	53	16
8	12	10
0	0	0
267	345	383
1331	1782	1541
10	10	19
0	0	0
1	2	3
0	0	0
0	0	0
0	3	2
0	2	0
992	2587	1621
12	25	13
239	510	575
5	26	30
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
8	8	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
11	23	23
0	0	0
0	0	0
0	0	0
1	6	9
0	0	0
0	0	0
0	0	0
4	0	0
2	0	0
0	0	0
0	0	0
2530	4158	4472
11	21	14
2	0	2
0	0	0
1	10	15
10	17	14
0	0	0
0	0	0
23	139	51
0	0	0
1	0	1
667	1065	1315
7	9	6
175	263	335
510	814	1086
1	1	0
1	0	3
5	3	4
1	0	1
1358	2168	2502
1	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
2825	4089	4008
0	0	0
0	0	0
1	2	2
10	10	10
0	0	0
3	10	0
0	1	0
0	0	0
36	125	116
0	0	0
7	15	23
7	6	6
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
253	720	486
0	0	0
0	0	0
41	74	21
0	0	0
5	21	3
0	0	0
0	0	0
0	0	0
1	4	2
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2169	3202	3122
41	65	49
2640	4027	4114
1129	1972	2237
2912	3252	2745
2	0	1
0	0	0
0	0	1
0	0	0
3	2	1
27	18	22
121	145	176
2	6	4
0	0	0
154	121	43
0	0	0
0	1	10
0	0	0
1	0	0
854	1471	1702
0	0	0
248	232	199
2044	1403	1245
0	0	0
0	0	0
366	564	851
1	1	1
52	114	60
846	1493	1757
0	0	0
0	0	0
190	344	319
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
139	164	99
1	0	0
122	161	83
0	0	0
5	5	4
0	0	0
0	0	0
4181	5575	2954
2906	4101	4020
25	18	11
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
335	2375	1110
0	0	0
1560	2489	3155
0	5	4
3	2	13
22	11	3
182	280	175
0	0	0
10	4	0
0	0	0
0	0	0
0	0	1
0	0	0
8095	10322	9649
1530	1970	1866
0	0	0
15	15	2
10624	25561	21209
0	1	0
440	623	390
0	0	0
2	2	0
9358	12622	12096
643	269	209
0	0	0
1	1	8
59	16	20
13	32	21
0	0	0
0	0	0
1	0	0
1	0	0
0	0	0
0	0	0
2	2	2
1291	2072	1956
47	81	51
446	551	443
118	187	195
0	0	1
134	350	367
80	261	354
0	0	0
0	2	1
10	12	1
1	1	2
1	1	1
58	19	21
4	10	3
322	449	404
15	30	18
258	573	381
0	1	0
0	1	1
3643	9162	6050
1	3	5
0	2	1
9	12	9
155	178	127
1105	822	369
23	23	28
0	0	0
4	1	0
0	0	0
163	218	110
49	67	17
1	0	0
0	1	0
99	248	147
1627	3500	2538
0	3	1
0	0	0
4	5	7
4236	4911	5756
0	0	0
8	7	7
8	7	11
3	2	2
2672	3416	3121
0	0	0
5	3	2
4	10	12
0	0	0
10	18	10
1	0	0
0	0	0
0	0	4
1	0	2
1	1	2
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
54	10	7
4335	3705	2628
243	7	4
4	3	17
1115	2139	1589
2057	3160	2995
29	33	26
7	12	7
1	0	0
0	0	0
0	2	0
0	0	0
0	0	0
945	1494	1850
0	0	0
1766	2682	2663
23	19	19
2533	5983	5939
191	233	79
135	177	97
0	0	0
4	1	1
17	14	13
1523	2873	3405
59	57	47
0	1	0
1	2	0
118	178	144
519	1038	1004
0	1	0
0	0	3
45	82	68
0	0	1
9	12	4
519	873	872
0	0	0
862	1462	1552
8	5	7
0	2	0
86	65	8
439	486	348
1598	3027	3266
0	0	0
125	223	314
13	18	12
8	12	7
1	2	3
0	0	0
0	0	0
497	1046	1017
5	7	5
0	0	0
178	419	364
404	192	323
0	0	0
56	109	125
38	90	90
2508	2386	2733
409	589	482
1975	2912	3910
0	5	3
0	1	0
1149	1504	1567
2699	3323	3088
1	4	11
3	4	4
4399	8715	8818
0	0	0
7	0	0
2	5	4
17	5	0
0	0	0
146	140	155
7165	10015	9467
3	4	4
3085	3048	2025
424	818	611
1	0	0
0	0	0
1071	1087	1142
0	1	0
0	0	0
495	630	617
46	41	31
0	4	1
1748	2148	2199
4	9	1
492	630	507
118	163	85
334	247	127
158	214	205
5	10	12
7	13	6
25	62	23
854	772	671
495	566	431
112	73	48
2	0	0
27	0	0
0	0	0
211	232	332
0	0	0
189	177	213
0	0	0
131	24	2
2	1	1
65	36	29
419	522	482
0	0	0
0	0	0
1	3	2
0	0	0
0	2	0
222	240	138
0	0	0
129	265	70
190	273	264
1	1	0
38	65	39
8	0	0
1253	1926	1518
11	18	6
0	0	0
4	2	4
188	260	310
0	0	0
923	1080	1032
343	432	402
62	69	68
485	642	671
1	2	0
27	54	44
8	5	6
192	248	176
487	642	703
48	27	71
0	0	0
8	5	20
717	759	920
0	0	0
2	0	0
40	64	60
0	0	0
130	178	112
25	19	22
558	779	829
347	1	0
1	0	0
83	129	66
0	2	0
1279	1632	2091
2	4	0
0	0	0
0	0	0
3	1	3
0	2	1
0	2	4
248	568	993
5242	5379	3131
247	407	194
0	0	0
11	10	1
2335	3078	2267
3	0	0
1071	869	403
75	50	16
0	0	0
0	0	0
5149	8412	7882
46	74	89
0	0	0
343	536	1177
0	0	0
202	238	126
110	133	188
739	1352	3168
1	0	0
1	4	1
310	367	312
41	39	6
5826	10279	8111
1	2	4
9294	12225	13599
0	0	0
3	8	7
415	323	201
26	28	26
18	3	1
27	1	1
0	0	0
6	8	4
1714	2447	2236
0	0	1
12	25	21
6631	13037	13101
12	32	33
391	296	179
0	0	0
401	684	693
0	0	0
834	957	865
14	7	8
226	260	226
0	1	0
946	1372	1634
5	5	10
725	595	437
0	0	1
0	0	1
515	577	495
0	0	1
38	12	1
3190	3153	3881
0	0	0
259	150	82
0	0	0
0	0	0
0	0	3
1	0	0
2	0	0
0	0	0
0	1	0
0	0	0
0	0	0
440	504	940
0	0	0
5	16	26
0	0	0
0	1	0
3429	6691	7739
4	9	4
1020	1894	3181
1936	2554	3105
3	3	7
1	1	0
2	2	6
10	29	14
1	0	0
257	295	134
0	0	0
0	0	0
4	1	8
2281	2493	3761
23600	31234	23981
4829	6918	9469
3014	5459	4613
177	314	289
362	387	268
0	3	4
92	173	125
11	13	26
0	0	0
546	783	799
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	6	0
0	0	0
0	0	3
1	6	8
300	372	452
0	1	1
0	0	0
13568	17471	16522
64	49	71
0	0	0
580	856	679
7	7	2
3588	6525	7729
5	5	7
62	97	104
50	102	101
501	667	608
0	0	0
566	754	587
0	0	0
1	1	2
0	0	0
0	0	0
1	0	2
0	0	0
577	852	749
2	1	2
6	1	0
0	0	0
3573	5034	5291
37	67	50
0	0	0
5	12	17
0	0	0
546	704	787
7570	16269	19182
23	48	61
0	2	1
18	13	10
609	772	855
226	241	305
2	7	3
1066	1117	981
0	0	0
1158	1050	795
291	216	158
0	0	0
1	0	0
3	3	8
2993	3909	3438
2837	3419	3784
991	1109	1327
1453	2366	2210
0	0	0
628	990	959
1054	1295	884
7589	10624	9255
1	0	0
0	0	0
14	42	22
1	0	2
0	2	0
0	1	0
128	256	322
0	0	0
44	56	6
9	6	2
0	0	0
11	24	29
0	1	0
5	6	6
18	9	7
0	0	0
7	0	0
5	7	5
0	0	0
11	16	3
0	0	0
0	0	0
31	450	252
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
64	77	110
8	5	14
8	19	6
0	0	3
0	0	0
0	0	0
0	0	1
0	0	0
8263	7065	7287
3795	1954	2122
0	0	0
12414	19522	22401
0	0	0
497	903	895
2	13	9
1707	1895	2092
1	2	1
115	127	58
68	104	158
5	15	15
1042	1536	1348
10	10	9
0	0	0
0	1	2
57	78	156
2516	2852	2526
0	0	0
0	8	9
0	0	0
291	596	694
6	5	5
0	0	0
0	10	4
0	7	4
0	10	7
3	7	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
1	4	0
0	0	0
0	0	0
4	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
1	0	0
0	1	0
0	0	0
29276	37927	32560
2	1	1
9	18	17
1562	2769	2316
0	0	0
6	10	3
0	0	0
134	179	177
0	0	0
138	239	222
2230	3299	4640
1380	1570	2059
9	6	1
478	344	634
20	19	28
0	0	0
882	1120	1462
0	0	0
662	830	1130
1401	2549	2592
0	0	0
0	0	0
1	0	0
2268	2647	4234
2084	2632	4192
0	0	0
2168	3075	3992
154	139	255
127	270	395
2725	6025	7291
0	0	0
115	255	279
89	124	86
351	500	764
0	0	0
0	3	2
0	0	0
0	0	0
523	511	516
111	35	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
2	6	13
149	95	130
1	0	0
0	0	0
0	0	0
1	0	1
182	267	102
196	400	260
487	561	419
14	13	9
1571	2616	3074
0	0	0
0	1	0
0	0	0
149	125	107
